time,open,high,low,close,Plot,Plot,Plot,Plot
2025-04-17T17:00:00-04:00,101.39,101.66,101.17,101.23,NaN,NaN,NaN,NaN
2025-04-17T18:00:00-04:00,101.23,101.26,101.03,101.13,NaN,NaN,NaN,NaN
2025-04-17T19:00:00-04:00,101.13,101.38,101.07,101.28,NaN,NaN,NaN,NaN
2025-04-21T04:00:00-04:00,100.31,100.49,99.07,99.3,NaN,NaN,NaN,NaN
2025-04-21T05:00:00-04:00,99.3,99.41,98.77,99.05,NaN,NaN,NaN,NaN
2025-04-21T06:00:00-04:00,99.05,99.16,97.69,98.46,NaN,NaN,NaN,NaN
2025-04-21T07:00:00-04:00,98.48,99.6,97.69,97.93,NaN,NaN,NaN,NaN
2025-04-21T08:00:00-04:00,97.94,98.46,97.79,98.25,NaN,NaN,NaN,NaN
2025-04-21T09:00:00-04:00,98.24,99.43,96.8,96.85,NaN,NaN,NaN,NaN
2025-04-21T10:00:00-04:00,96.84,97.05,95.57,96.365,NaN,NaN,NaN,NaN
2025-04-21T11:00:00-04:00,96.37,96.57,95.74,95.84,NaN,NaN,NaN,NaN
2025-04-21T12:00:00-04:00,95.835,96.39,95.68,95.72,NaN,NaN,NaN,NaN
2025-04-21T13:00:00-04:00,95.73,95.85,95.05,95.16,NaN,NaN,NaN,NaN
2025-04-21T14:00:00-04:00,95.17,95.805,95.04,95.3,NaN,NaN,NaN,NaN
2025-04-21T15:00:00-04:00,95.29,97.2,95.205,96.76,NaN,NaN,NaN,NaN
2025-04-21T16:00:00-04:00,96.8,96.99,96.2,96.24,NaN,NaN,NaN,NaN
2025-04-21T17:00:00-04:00,96.24,96.44,96.23,96.34,NaN,NaN,NaN,NaN
2025-04-21T18:00:00-04:00,96.34,96.38,95.92,96.04,NaN,NaN,NaN,NaN
2025-04-21T19:00:00-04:00,96.05,96.65,95.99,96.65,NaN,NaN,NaN,NaN
2025-04-22T04:00:00-04:00,97.87,98.26,97.35,98.14,NaN,NaN,NaN,NaN
2025-04-22T05:00:00-04:00,98.15,98.51,98.03,98.1,NaN,NaN,NaN,NaN
2025-04-22T06:00:00-04:00,98.11,98.34,97.88,98.12,NaN,NaN,NaN,NaN
2025-04-22T07:00:00-04:00,98.11,98.15,97.61,97.73,NaN,NaN,NaN,NaN
2025-04-22T08:00:00-04:00,97.73,98.38,97.72,98.37,NaN,NaN,NaN,NaN
2025-04-22T09:00:00-04:00,98.36,99.27,97.38,98.94,NaN,NaN,NaN,NaN
2025-04-22T10:00:00-04:00,98.94,99.38,98.36,98.64,NaN,NaN,NaN,NaN
2025-04-22T11:00:00-04:00,98.65,99.45,98.3,98.88,NaN,NaN,NaN,NaN
2025-04-22T12:00:00-04:00,98.89,99.81,98.88,99.17,NaN,NaN,NaN,NaN
2025-04-22T13:00:00-04:00,99.17,99.595,97.565,97.76,NaN,NaN,NaN,NaN
2025-04-22T14:00:00-04:00,97.76,98.82,97.71,98.69,NaN,NaN,NaN,NaN
2025-04-22T15:00:00-04:00,98.69,99,97.28,98.87,NaN,NaN,NaN,NaN
2025-04-22T16:00:00-04:00,98.86,99.2,98.6,99.02,NaN,NaN,NaN,NaN
2025-04-22T17:00:00-04:00,99.03,102.36,98.89,101.89,NaN,NaN,NaN,NaN
2025-04-22T18:00:00-04:00,101.8,102.06,101.4,101.99,NaN,NaN,NaN,NaN
2025-04-22T19:00:00-04:00,102,102.65,101.99,102.5,NaN,NaN,NaN,NaN
2025-04-23T04:00:00-04:00,102.5,104.29,102.5,103.85,NaN,NaN,NaN,NaN
2025-04-23T05:00:00-04:00,103.85,104.09,103.53,103.82,NaN,NaN,NaN,NaN
2025-04-23T06:00:00-04:00,103.83,104.61,103.77,104.35,NaN,NaN,NaN,NaN
2025-04-23T07:00:00-04:00,104.32,104.7,104.01,104.03,NaN,NaN,NaN,NaN
2025-04-23T08:00:00-04:00,104.01,104.67,103.92,104.55,NaN,NaN,NaN,NaN
2025-04-23T09:00:00-04:00,104.55,104.8,102.62,103.41,NaN,NaN,NaN,NaN
2025-04-23T10:00:00-04:00,103.41,104.74,102.58,103.865,NaN,NaN,NaN,NaN
2025-04-23T11:00:00-04:00,103.865,104.3,102.62,103.26,NaN,NaN,NaN,NaN
2025-04-23T12:00:00-04:00,103.26,104.19,102.65,104.06,NaN,NaN,NaN,NaN
2025-04-23T13:00:00-04:00,104.05,104.33,103.48,104.09,NaN,NaN,NaN,NaN
2025-04-23T14:00:00-04:00,104.08,104.16,103.27,103.515,NaN,NaN,NaN,NaN
2025-04-23T15:00:00-04:00,103.49,103.66,102.02,102.535,NaN,NaN,NaN,NaN
2025-04-23T16:00:00-04:00,102.51,103.2,102.38,102.71,NaN,NaN,NaN,NaN
2025-04-23T17:00:00-04:00,102.72,102.97,102.37,102.55,NaN,NaN,NaN,NaN
2025-04-23T18:00:00-04:00,102.54,102.58,101.81,102.52,NaN,NaN,NaN,NaN
2025-04-23T19:00:00-04:00,102.5,102.95,102.2,102.22,NaN,NaN,NaN,NaN
2025-04-24T04:00:00-04:00,101.81,101.91,100.61,100.94,NaN,NaN,NaN,NaN
2025-04-24T05:00:00-04:00,100.95,101.98,100.92,101.9,NaN,NaN,NaN,NaN
2025-04-24T06:00:00-04:00,101.89,103.03,101.8,102.76,NaN,NaN,NaN,NaN
2025-04-24T07:00:00-04:00,102.74,102.85,102.31,102.68,NaN,NaN,NaN,NaN
2025-04-24T08:00:00-04:00,102.68,103.59,102.65,103.59,NaN,NaN,NaN,NaN
2025-04-24T09:00:00-04:00,103.59,105.15,103.12,104.94,NaN,NaN,NaN,NaN
2025-04-24T10:00:00-04:00,104.945,105.585,104.455,104.86,NaN,NaN,NaN,NaN
2025-04-24T11:00:00-04:00,104.85,105.99,104.76,105.29,NaN,NaN,NaN,NaN
2025-04-24T12:00:00-04:00,105.3,106.265,105.035,106.15,NaN,NaN,NaN,NaN
2025-04-24T13:00:00-04:00,106.155,106.455,105.865,106.265,NaN,NaN,NaN,NaN
2025-04-24T14:00:00-04:00,106.255,106.5,106.095,106.17,NaN,NaN,NaN,NaN
2025-04-24T15:00:00-04:00,106.16,106.54,105.51,106.35,NaN,NaN,NaN,NaN
2025-04-24T16:00:00-04:00,106.38,106.59,106,106.12,NaN,NaN,NaN,NaN
2025-04-24T17:00:00-04:00,106.14,106.99,106.11,106.98,NaN,NaN,NaN,NaN
2025-04-24T18:00:00-04:00,106.99,106.99,106.57,106.93,NaN,NaN,NaN,NaN
2025-04-24T19:00:00-04:00,106.92,107.9,106.85,107.7,NaN,NaN,NaN,NaN
2025-04-25T04:00:00-04:00,107.98,108.38,107.42,107.62,NaN,NaN,NaN,NaN
2025-04-25T05:00:00-04:00,107.64,107.64,107.07,107.4,NaN,NaN,NaN,NaN
2025-04-25T06:00:00-04:00,107.4,107.6,106,106.23,NaN,NaN,NaN,NaN
2025-04-25T07:00:00-04:00,106.23,107.08,106.18,106.51,NaN,NaN,NaN,NaN
2025-04-25T08:00:00-04:00,106.52,106.97,106.34,106.45,NaN,NaN,NaN,NaN
2025-04-25T09:00:00-04:00,106.44,107.72,105.73,106.86,NaN,NaN,NaN,NaN
2025-04-25T10:00:00-04:00,106.86,108.5,106.77,108.09,NaN,NaN,NaN,NaN
2025-04-25T11:00:00-04:00,108.12,109.32,107.89,109.025,NaN,NaN,NaN,NaN
2025-04-25T12:00:00-04:00,109.03,111,108.48,110.97,NaN,NaN,NaN,NaN
2025-04-25T13:00:00-04:00,110.97,111.92,109.83,110.36,NaN,NaN,NaN,NaN
2025-04-25T14:00:00-04:00,110.36,111.43,110.17,111.09,NaN,NaN,NaN,NaN
2025-04-25T15:00:00-04:00,111.09,111.185,110.205,110.96,NaN,NaN,NaN,NaN
2025-04-25T16:00:00-04:00,110.97,111.15,110.78,110.96,NaN,NaN,NaN,NaN
2025-04-25T17:00:00-04:00,110.95,111.04,110.73,110.73,NaN,NaN,NaN,NaN
2025-04-25T18:00:00-04:00,110.74,110.81,110.51,110.78,NaN,NaN,NaN,NaN
2025-04-25T19:00:00-04:00,110.78,110.9,110.69,110.9,NaN,NaN,NaN,NaN
2025-04-28T04:00:00-04:00,109.7,110.45,109.06,109.48,NaN,NaN,NaN,NaN
2025-04-28T05:00:00-04:00,109.5,110.11,109.38,109.87,NaN,NaN,NaN,NaN
2025-04-28T06:00:00-04:00,109.85,110.1,109.36,109.53,NaN,NaN,NaN,NaN
2025-04-28T07:00:00-04:00,109.6,109.73,109.12,109.28,NaN,NaN,NaN,NaN
2025-04-28T08:00:00-04:00,109.26,109.84,109.15,109.74,NaN,NaN,NaN,NaN
2025-04-28T09:00:00-04:00,109.77,110.35,108.1,108.44,NaN,NaN,NaN,NaN
2025-04-28T10:00:00-04:00,108.46,108.92,107.73,107.805,NaN,NaN,NaN,NaN
2025-04-28T11:00:00-04:00,107.8,107.99,106.385,107.26,NaN,NaN,NaN,NaN
2025-04-28T12:00:00-04:00,107.27,107.33,106.55,106.7,NaN,NaN,NaN,NaN
2025-04-28T13:00:00-04:00,106.695,107.04,106.02,106.99,NaN,NaN,NaN,NaN
2025-04-28T14:00:00-04:00,106.99,107.6,106.7,107.46,NaN,NaN,NaN,NaN
2025-04-28T15:00:00-04:00,107.47,108.85,107.41,108.66,NaN,NaN,NaN,NaN
2025-04-28T16:00:00-04:00,108.65,108.7,108.37,108.47,NaN,NaN,NaN,NaN
2025-04-28T17:00:00-04:00,108.51,108.51,108.18,108.3,NaN,NaN,NaN,NaN
2025-04-28T18:00:00-04:00,108.301,108.301,108.01,108.15,NaN,NaN,NaN,NaN
2025-04-28T19:00:00-04:00,108.16,108.29,108.08,108.12,NaN,NaN,NaN,NaN
2025-04-29T04:00:00-04:00,108.65,109.16,108.46,108.77,NaN,NaN,NaN,NaN
2025-04-29T05:00:00-04:00,108.79,108.8,108.56,108.74,NaN,NaN,NaN,NaN
2025-04-29T06:00:00-04:00,108.75,108.78,107.55,108.08,NaN,NaN,NaN,NaN
2025-04-29T07:00:00-04:00,108.1,108.18,107.89,108.12,NaN,NaN,NaN,NaN
2025-04-29T08:00:00-04:00,108.11,108.5,107.84,108.1,NaN,NaN,NaN,NaN
2025-04-29T09:00:00-04:00,108.09,109.22,107.44,108.75,NaN,NaN,NaN,NaN
2025-04-29T10:00:00-04:00,108.8,109.71,108.29,108.855,NaN,NaN,NaN,NaN
2025-04-29T11:00:00-04:00,108.855,109.23,108.45,108.92,NaN,NaN,NaN,NaN
2025-04-29T12:00:00-04:00,108.94,109.27,108.23,108.37,NaN,NaN,NaN,NaN
2025-04-29T13:00:00-04:00,108.37,109.675,108.28,109.435,NaN,NaN,NaN,NaN
2025-04-29T14:00:00-04:00,109.43,110.13,109.32,109.57,NaN,NaN,NaN,NaN
2025-04-29T15:00:00-04:00,109.56,109.86,108.77,108.93,NaN,NaN,NaN,NaN
2025-04-29T16:00:00-04:00,108.92,109.03,105.72,107.21,NaN,NaN,NaN,NaN
2025-04-29T17:00:00-04:00,107.21,107.33,106.7,106.89,NaN,NaN,NaN,NaN
2025-04-29T18:00:00-04:00,106.88,107.28,106.82,106.99,NaN,NaN,NaN,NaN
2025-04-29T19:00:00-04:00,106.97,107.01,106.75,106.8,NaN,NaN,NaN,NaN
2025-04-30T04:00:00-04:00,107.27,107.87,106.65,107.18,NaN,NaN,NaN,NaN
2025-04-30T05:00:00-04:00,107.18,107.52,107.18,107.31,NaN,NaN,NaN,NaN
2025-04-30T06:00:00-04:00,107.31,107.34,106.66,106.84,NaN,NaN,NaN,NaN
2025-04-30T07:00:00-04:00,106.86,106.89,106.38,106.69,NaN,NaN,NaN,NaN
2025-04-30T08:00:00-04:00,106.69,106.78,104.59,104.99,NaN,NaN,NaN,NaN
2025-04-30T09:00:00-04:00,104.98,105.53,104.085,104.65,NaN,NaN,NaN,NaN
2025-04-30T10:00:00-04:00,104.655,106.44,104.58,106.005,NaN,NaN,NaN,NaN
2025-04-30T11:00:00-04:00,105.975,106.9,105.97,106.625,NaN,NaN,NaN,NaN
2025-04-30T12:00:00-04:00,106.62,106.9,105.75,106.35,NaN,NaN,NaN,NaN
2025-04-30T13:00:00-04:00,106.36,107.27,105.64,107.08,NaN,NaN,NaN,NaN
2025-04-30T14:00:00-04:00,107.06,107.84,106.87,107.395,NaN,NaN,NaN,NaN
2025-04-30T15:00:00-04:00,107.39,108.88,107.1,108.695,NaN,NaN,NaN,NaN
2025-04-30T16:00:00-04:00,108.74,112.65,108.45,112.28,NaN,NaN,NaN,NaN
2025-04-30T17:00:00-04:00,112.28,113.11,111.25,111.92,NaN,NaN,NaN,NaN
2025-04-30T18:00:00-04:00,111.95,113.96,111.88,113.44,NaN,NaN,NaN,NaN
2025-04-30T19:00:00-04:00,113.4,113.51,112.92,112.97,NaN,NaN,NaN,NaN
2025-05-01T04:00:00-04:00,112.6,113.36,112.5,113.1,NaN,NaN,NaN,NaN
2025-05-01T05:00:00-04:00,113.1,113.71,112.59,113.56,NaN,NaN,NaN,NaN
2025-05-01T06:00:00-04:00,113.54,113.92,113.35,113.72,NaN,NaN,NaN,NaN
2025-05-01T07:00:00-04:00,113.72,114.47,113.58,114.22,NaN,NaN,NaN,NaN
2025-05-01T08:00:00-04:00,114.2,114.31,113.44,113.64,NaN,NaN,NaN,NaN
2025-05-01T09:00:00-04:00,113.65,114.15,112.08,112.79,NaN,NaN,NaN,NaN
2025-05-01T10:00:00-04:00,112.79,113.675,112.36,113.53,NaN,NaN,NaN,NaN
2025-05-01T11:00:00-04:00,113.53,114.94,113.055,113.26,NaN,NaN,NaN,NaN
2025-05-01T12:00:00-04:00,113.26,113.9,112.87,113.125,NaN,NaN,NaN,NaN
2025-05-01T13:00:00-04:00,113.125,113.87,112.88,113.31,NaN,NaN,NaN,NaN
2025-05-01T14:00:00-04:00,113.32,113.92,113.235,113.25,NaN,NaN,NaN,NaN
2025-05-01T15:00:00-04:00,113.26,113.28,111.32,111.54,NaN,NaN,NaN,NaN
2025-05-01T16:00:00-04:00,111.53,111.89,110.74,111.76,NaN,NaN,NaN,NaN
2025-05-01T17:00:00-04:00,111.78,111.97,111.01,111.03,NaN,NaN,NaN,NaN
2025-05-01T18:00:00-04:00,111.04,111.25,110.51,111.06,NaN,NaN,NaN,NaN
2025-05-01T19:00:00-04:00,111.05,111.51,111.04,111.09,NaN,NaN,NaN,NaN
2025-05-02T04:00:00-04:00,112.59,112.84,111.95,112.3,NaN,NaN,NaN,NaN
2025-05-02T05:00:00-04:00,112.32,112.89,112.21,112.84,NaN,NaN,NaN,NaN
2025-05-02T06:00:00-04:00,112.83,112.95,112.69,112.78,NaN,NaN,NaN,NaN
2025-05-02T07:00:00-04:00,112.76,112.9,112.51,112.65,NaN,NaN,NaN,NaN
2025-05-02T08:00:00-04:00,112.65,114.2,112.56,114.05,NaN,NaN,NaN,NaN
2025-05-02T09:00:00-04:00,114.07,115.4,113.61,113.93,NaN,NaN,NaN,NaN
2025-05-02T10:00:00-04:00,113.91,114.445,113.37,114.435,NaN,NaN,NaN,NaN
2025-05-02T11:00:00-04:00,114.43,114.85,114.3,114.76,NaN,NaN,NaN,NaN
2025-05-02T12:00:00-04:00,114.76,115.25,114.41,114.42,NaN,NaN,NaN,NaN
2025-05-02T13:00:00-04:00,114.43,114.76,113.94,114.45,NaN,NaN,NaN,NaN
2025-05-02T14:00:00-04:00,114.455,115.03,114.33,114.51,NaN,NaN,NaN,NaN
2025-05-02T15:00:00-04:00,114.5,114.62,113.901,114.38,NaN,NaN,NaN,NaN
2025-05-02T16:00:00-04:00,114.375,114.56,114.21,114.25,NaN,NaN,NaN,NaN
2025-05-02T17:00:00-04:00,114.24,114.3,114.11,114.2,NaN,NaN,NaN,NaN
2025-05-02T18:00:00-04:00,114.19,114.26,114.14,114.21,NaN,NaN,NaN,NaN
2025-05-02T19:00:00-04:00,114.2,114.27,114.16,114.23,NaN,NaN,NaN,NaN
2025-05-05T04:00:00-04:00,113.81,113.91,112.62,112.8,NaN,NaN,NaN,NaN
2025-05-05T05:00:00-04:00,112.79,113.85,112.46,112.99,NaN,NaN,NaN,NaN
2025-05-05T06:00:00-04:00,113,113.1,112.66,112.98,NaN,NaN,NaN,NaN
2025-05-05T07:00:00-04:00,113,113.2,112.82,112.91,NaN,NaN,NaN,NaN
2025-05-05T08:00:00-04:00,112.9,113.18,112.8,112.98,NaN,NaN,NaN,NaN
2025-05-05T09:00:00-04:00,112.98,114.38,112.77,113.75,NaN,NaN,NaN,NaN
2025-05-05T10:00:00-04:00,113.76,114.2,112.66,113.57,NaN,NaN,NaN,NaN
2025-05-05T11:00:00-04:00,113.56,114.12,113.4,113.565,NaN,NaN,NaN,NaN
2025-05-05T12:00:00-04:00,113.57,114.06,113.56,114.02,NaN,NaN,NaN,NaN
2025-05-05T13:00:00-04:00,114.01,114.37,113.88,114.27,NaN,NaN,NaN,NaN
2025-05-05T14:00:00-04:00,114.28,114.665,114.13,114.18,NaN,NaN,NaN,NaN
2025-05-05T15:00:00-04:00,114.18,114.62,113.69,113.81,NaN,NaN,NaN,NaN
2025-05-05T16:00:00-04:00,113.81,113.87,113.12,113.64,NaN,NaN,NaN,NaN
2025-05-05T17:00:00-04:00,113.61,113.75,113.36,113.54,NaN,NaN,NaN,NaN
2025-05-05T18:00:00-04:00,113.51,113.54,113.25,113.3,NaN,NaN,NaN,NaN
2025-05-05T19:00:00-04:00,113.32,113.43,113.251,113.251,NaN,NaN,NaN,NaN
2025-05-06T04:00:00-04:00,113.1,113.4,112.33,112.6,NaN,NaN,NaN,NaN
2025-05-06T05:00:00-04:00,112.62,113.13,112.25,112.52,NaN,NaN,NaN,NaN
2025-05-06T06:00:00-04:00,112.52,112.7,112.43,112.62,NaN,NaN,NaN,NaN
2025-05-06T07:00:00-04:00,112.63,112.75,112.021,112.27,NaN,NaN,NaN,NaN
2025-05-06T08:00:00-04:00,112.27,112.41,112.08,112.31,NaN,NaN,NaN,NaN
2025-05-06T09:00:00-04:00,112.31,112.32,110.83,111.105,NaN,NaN,NaN,NaN
2025-05-06T10:00:00-04:00,111.1,113.25,110.92,112.72,NaN,NaN,NaN,NaN
2025-05-06T11:00:00-04:00,112.71,113.16,112.57,112.73,NaN,NaN,NaN,NaN
2025-05-06T12:00:00-04:00,112.72,113.785,112.6,112.63,NaN,NaN,NaN,NaN
2025-05-06T13:00:00-04:00,112.64,113.12,112.61,112.88,NaN,NaN,NaN,NaN
2025-05-06T14:00:00-04:00,112.88,114.12,112.88,114.06,NaN,NaN,NaN,NaN
2025-05-06T15:00:00-04:00,114.05,114.74,113.38,113.455,NaN,NaN,NaN,NaN
2025-05-06T16:00:00-04:00,113.45,114.28,112.98,113.49,NaN,NaN,NaN,NaN
2025-05-06T17:00:00-04:00,113.48,113.63,112.03,112.26,NaN,NaN,NaN,NaN
2025-05-06T18:00:00-04:00,112.28,114.6,112.26,114.49,NaN,NaN,NaN,NaN
2025-05-06T19:00:00-04:00,114.5,114.57,114.15,114.5,NaN,NaN,NaN,NaN
2025-05-07T04:00:00-04:00,114.31,114.93,113.63,114.14,NaN,NaN,NaN,NaN
2025-05-07T05:00:00-04:00,114.12,114.42,113.66,113.95,NaN,NaN,NaN,NaN
2025-05-07T06:00:00-04:00,113.95,114.13,113.72,113.95,NaN,NaN,NaN,NaN
2025-05-07T07:00:00-04:00,114.01,114.35,113.91,114.12,NaN,NaN,NaN,NaN
2025-05-07T08:00:00-04:00,114.1,114.15,113.6,113.79,NaN,NaN,NaN,NaN
2025-05-07T09:00:00-04:00,113.76,113.76,112.62,113.28,NaN,NaN,NaN,NaN
2025-05-07T10:00:00-04:00,113.275,113.67,112.95,113.18,NaN,NaN,NaN,NaN
2025-05-07T11:00:00-04:00,113.17,114.22,112.96,114.01,NaN,NaN,NaN,NaN
2025-05-07T12:00:00-04:00,114,114.1,113.5,113.92,NaN,NaN,NaN,NaN
2025-05-07T13:00:00-04:00,113.92,114.14,113.16,113.3,NaN,NaN,NaN,NaN
2025-05-07T14:00:00-04:00,113.38,113.83,112.29,113.76,NaN,NaN,NaN,NaN
2025-05-07T15:00:00-04:00,113.76,117.68,113.15,116.99,NaN,NaN,NaN,NaN
2025-05-07T16:00:00-04:00,117.03,117.25,116.3,116.4,NaN,NaN,NaN,NaN
2025-05-07T17:00:00-04:00,116.39,116.7,116.2,116.3,NaN,NaN,NaN,NaN
2025-05-07T18:00:00-04:00,116.31,116.53,116.15,116.37,NaN,NaN,NaN,NaN
2025-05-07T19:00:00-04:00,116.37,116.95,116.37,116.87,NaN,NaN,NaN,NaN
