time,open,high,low,close,Plot,Plot,Plot,Plot
2025-10-07T07:07:00-04:00,186.16,186.18,186.11,186.13,NaN,NaN,NaN,NaN
2025-10-07T07:08:00-04:00,186.12,186.14,186.11,186.14,NaN,NaN,NaN,NaN
2025-10-07T07:09:00-04:00,186.13,186.13,186.01,186.06,NaN,NaN,NaN,NaN
2025-10-07T07:10:00-04:00,186.06,186.06,186,186.01,NaN,NaN,NaN,NaN
2025-10-07T07:11:00-04:00,186.01,186.01,185.99,186,NaN,NaN,NaN,NaN
2025-10-07T07:12:00-04:00,186,186,185.93,185.93,NaN,NaN,NaN,NaN
2025-10-07T07:13:00-04:00,185.96,185.96,185.93,185.94,NaN,NaN,NaN,NaN
2025-10-07T07:14:00-04:00,185.94,186.02,185.94,186.02,NaN,NaN,NaN,NaN
2025-10-07T07:15:00-04:00,186.04,186.05,186,186.04,NaN,NaN,NaN,NaN
2025-10-07T07:16:00-04:00,186.05,186.12,186.05,186.12,NaN,NaN,NaN,NaN
2025-10-07T07:17:00-04:00,186.12,186.12,186.07,186.07,NaN,NaN,NaN,NaN
2025-10-07T07:18:00-04:00,186.06,186.06,185.98,186,NaN,NaN,NaN,NaN
2025-10-07T07:19:00-04:00,186,186.05,186,186.05,NaN,NaN,NaN,NaN
2025-10-07T07:20:00-04:00,186.02,186.03,185.97,185.97,NaN,NaN,NaN,NaN
2025-10-07T07:21:00-04:00,186,186,185.92,185.93,NaN,NaN,NaN,NaN
2025-10-07T07:22:00-04:00,185.95,185.96,185.9,185.93,NaN,NaN,NaN,NaN
2025-10-07T07:23:00-04:00,185.93,185.99,185.9,185.97,NaN,NaN,NaN,NaN
2025-10-07T07:24:00-04:00,185.96,185.97,185.95,185.96,NaN,NaN,NaN,NaN
2025-10-07T07:25:00-04:00,185.99,186,185.95,185.95,NaN,NaN,NaN,NaN
2025-10-07T07:26:00-04:00,185.99,186.05,185.97,186.01,NaN,NaN,NaN,NaN
2025-10-07T07:27:00-04:00,186.02,186.05,186.01,186.05,NaN,NaN,NaN,NaN
2025-10-07T07:28:00-04:00,186.03,186.07,186.02,186.07,NaN,NaN,NaN,NaN
2025-10-07T07:29:00-04:00,186.08,186.12,186.08,186.12,NaN,NaN,NaN,NaN
2025-10-07T07:30:00-04:00,186.13,186.15,186.13,186.13,NaN,NaN,NaN,NaN
2025-10-07T07:31:00-04:00,186.13,186.22,186.13,186.22,NaN,NaN,NaN,NaN
2025-10-07T07:32:00-04:00,186.22,186.36,186.2,186.31,NaN,NaN,NaN,NaN
2025-10-07T07:33:00-04:00,186.31,186.31,186.21,186.3,NaN,NaN,NaN,NaN
2025-10-07T07:34:00-04:00,186.3,186.31,186.2,186.26,NaN,NaN,NaN,NaN
2025-10-07T07:35:00-04:00,186.24,186.24,186.2,186.21,NaN,NaN,NaN,NaN
2025-10-07T07:36:00-04:00,186.2,186.23,186.18,186.2,NaN,NaN,NaN,NaN
2025-10-07T07:37:00-04:00,186.2,186.23,186.17,186.22,NaN,NaN,NaN,NaN
2025-10-07T07:38:00-04:00,186.21,186.21,186.16,186.2,NaN,NaN,NaN,NaN
2025-10-07T07:39:00-04:00,186.2,186.2,186.14,186.16,NaN,NaN,NaN,NaN
2025-10-07T07:40:00-04:00,186.15,186.17,186.13,186.13,NaN,NaN,NaN,NaN
2025-10-07T07:41:00-04:00,186.12,186.17,186.1,186.14,NaN,NaN,NaN,NaN
2025-10-07T07:42:00-04:00,186.15,186.16,186.1,186.11,NaN,NaN,NaN,NaN
2025-10-07T07:43:00-04:00,186.1,186.1,186.08,186.09,NaN,NaN,NaN,NaN
2025-10-07T07:44:00-04:00,186.1,186.11,186.06,186.1,NaN,NaN,NaN,NaN
2025-10-07T07:45:00-04:00,186.09,186.11,186.01,186.06,NaN,NaN,NaN,NaN
2025-10-07T07:46:00-04:00,186.03,186.05,186.03,186.04,NaN,NaN,NaN,NaN
2025-10-07T07:47:00-04:00,186.04,186.08,186.04,186.07,NaN,NaN,NaN,NaN
2025-10-07T07:48:00-04:00,186.07,186.07,186.04,186.04,NaN,NaN,NaN,NaN
2025-10-07T07:49:00-04:00,186.05,186.12,186.05,186.12,NaN,NaN,NaN,NaN
2025-10-07T07:50:00-04:00,186.13,186.15,186.1,186.12,NaN,NaN,NaN,NaN
2025-10-07T07:51:00-04:00,186.11,186.14,186.1,186.13,NaN,NaN,NaN,NaN
2025-10-07T07:52:00-04:00,186.13,186.16,186.11,186.16,NaN,NaN,NaN,NaN
2025-10-07T07:53:00-04:00,186.18,186.2,186.18,186.18,NaN,NaN,NaN,NaN
2025-10-07T07:54:00-04:00,186.18,186.21,186.16,186.2,NaN,NaN,NaN,NaN
2025-10-07T07:55:00-04:00,186.21,186.25,186.2,186.23,NaN,NaN,NaN,NaN
2025-10-07T07:56:00-04:00,186.24,186.28,186.23,186.26,NaN,NaN,NaN,NaN
2025-10-07T07:57:00-04:00,186.25,186.26,186.24,186.24,NaN,NaN,NaN,NaN
2025-10-07T07:58:00-04:00,186.25,186.28,186.25,186.28,NaN,NaN,NaN,NaN
2025-10-07T07:59:00-04:00,186.28,186.29,186.27,186.28,NaN,NaN,NaN,NaN
2025-10-07T08:00:00-04:00,186.26,186.36,186.25,186.36,NaN,NaN,NaN,NaN
2025-10-07T08:01:00-04:00,186.37,186.41,186.37,186.39,NaN,NaN,NaN,NaN
2025-10-07T08:02:00-04:00,186.4,186.41,186.35,186.39,NaN,NaN,NaN,NaN
2025-10-07T08:03:00-04:00,186.39,186.43,186.38,186.4,NaN,NaN,NaN,NaN
2025-10-07T08:04:00-04:00,186.39,186.39,186.37,186.37,NaN,NaN,NaN,NaN
2025-10-07T08:05:00-04:00,186.36,186.36,186.3,186.35,NaN,NaN,NaN,NaN
2025-10-07T08:06:00-04:00,186.35,186.37,186.32,186.33,NaN,NaN,NaN,NaN
2025-10-07T08:07:00-04:00,186.36,186.42,186.36,186.39,NaN,NaN,NaN,NaN
2025-10-07T08:08:00-04:00,186.39,186.4,186.33,186.34,NaN,NaN,NaN,NaN
2025-10-07T08:09:00-04:00,186.35,186.36,186.2,186.22,NaN,NaN,NaN,NaN
2025-10-07T08:10:00-04:00,186.2,186.23,186.19,186.23,NaN,NaN,NaN,NaN
2025-10-07T08:11:00-04:00,186.24,186.24,186.18,186.2,NaN,NaN,NaN,NaN
2025-10-07T08:12:00-04:00,186.19,186.21,186.17,186.17,NaN,NaN,NaN,NaN
2025-10-07T08:13:00-04:00,186.16,186.24,186.15,186.24,NaN,NaN,NaN,NaN
2025-10-07T08:14:00-04:00,186.24,186.26,186.23,186.25,NaN,NaN,NaN,NaN
2025-10-07T08:15:00-04:00,186.24,186.29,186.22,186.29,NaN,NaN,NaN,NaN
2025-10-07T08:16:00-04:00,186.29,186.29,186.24,186.27,NaN,NaN,NaN,NaN
2025-10-07T08:17:00-04:00,186.28,186.28,186.21,186.21,NaN,NaN,NaN,NaN
2025-10-07T08:18:00-04:00,186.2,186.2,186.15,186.16,NaN,NaN,NaN,NaN
2025-10-07T08:19:00-04:00,186.14,186.24,186.14,186.21,NaN,NaN,NaN,NaN
2025-10-07T08:20:00-04:00,186.22,186.22,186.16,186.2,NaN,NaN,NaN,NaN
2025-10-07T08:21:00-04:00,186.21,186.25,186.21,186.23,NaN,NaN,NaN,NaN
2025-10-07T08:22:00-04:00,186.25,186.285,186.24,186.26,NaN,NaN,NaN,NaN
2025-10-07T08:23:00-04:00,186.25,186.26,186.24,186.24,NaN,NaN,NaN,NaN
2025-10-07T08:24:00-04:00,186.25,186.26,186.22,186.22,NaN,NaN,NaN,NaN
2025-10-07T08:25:00-04:00,186.23,186.24,186.22,186.22,NaN,NaN,NaN,NaN
2025-10-07T08:26:00-04:00,186.23,186.23,186.21,186.22,NaN,NaN,NaN,NaN
2025-10-07T08:27:00-04:00,186.22,186.23,186.21,186.21,NaN,NaN,NaN,NaN
2025-10-07T08:28:00-04:00,186.22,186.27,186.22,186.27,NaN,NaN,NaN,NaN
2025-10-07T08:29:00-04:00,186.27,186.33,186.27,186.33,NaN,NaN,NaN,NaN
2025-10-07T08:30:00-04:00,186.32,186.34,186.29,186.34,NaN,NaN,NaN,NaN
2025-10-07T08:31:00-04:00,186.34,186.5,186.32,186.49,NaN,NaN,NaN,NaN
2025-10-07T08:32:00-04:00,186.5,186.58,186.5,186.52,NaN,NaN,NaN,NaN
2025-10-07T08:33:00-04:00,186.56,186.57,186.51,186.51,NaN,NaN,NaN,NaN
2025-10-07T08:34:00-04:00,186.51,186.53,186.42,186.42,NaN,NaN,NaN,NaN
2025-10-07T08:35:00-04:00,186.4,186.42,186.37,186.39,NaN,NaN,NaN,NaN
2025-10-07T08:36:00-04:00,186.39,186.45,186.37,186.44,NaN,NaN,NaN,NaN
2025-10-07T08:37:00-04:00,186.47,186.49,186.44,186.48,NaN,NaN,NaN,NaN
2025-10-07T08:38:00-04:00,186.49,186.51,186.48,186.51,NaN,NaN,NaN,NaN
2025-10-07T08:39:00-04:00,186.52,186.52,186.45,186.48,NaN,NaN,NaN,NaN
2025-10-07T08:40:00-04:00,186.48,186.53,186.48,186.53,NaN,NaN,NaN,NaN
2025-10-07T08:41:00-04:00,186.53,186.57,186.51,186.55,NaN,NaN,NaN,NaN
2025-10-07T08:42:00-04:00,186.54,186.54,186.45,186.45,NaN,NaN,NaN,NaN
2025-10-07T08:43:00-04:00,186.45,186.45,186.41,186.41,NaN,NaN,NaN,NaN
2025-10-07T08:44:00-04:00,186.42,186.47,186.41,186.45,NaN,NaN,NaN,NaN
2025-10-07T08:45:00-04:00,186.46,186.49,186.44,186.44,NaN,NaN,NaN,NaN
2025-10-07T08:46:00-04:00,186.44,186.49,186.43,186.49,NaN,NaN,NaN,NaN
2025-10-07T08:47:00-04:00,186.5,186.55,186.49,186.53,NaN,NaN,NaN,NaN
2025-10-07T08:48:00-04:00,186.55,186.57,186.53,186.53,NaN,NaN,NaN,NaN
2025-10-07T08:49:00-04:00,186.52,186.59,186.52,186.54,NaN,NaN,NaN,NaN
2025-10-07T08:50:00-04:00,186.56,186.64,186.55,186.62,NaN,NaN,NaN,NaN
2025-10-07T08:51:00-04:00,186.63,186.67,186.63,186.66,NaN,NaN,NaN,NaN
2025-10-07T08:52:00-04:00,186.66,186.66,186.54,186.55,NaN,NaN,NaN,NaN
2025-10-07T08:53:00-04:00,186.55,186.58,186.53,186.56,NaN,NaN,NaN,NaN
2025-10-07T08:54:00-04:00,186.55,186.58,186.55,186.57,NaN,NaN,NaN,NaN
2025-10-07T08:55:00-04:00,186.59,186.68,186.59,186.67,NaN,NaN,NaN,NaN
2025-10-07T08:56:00-04:00,186.66,186.71,186.65,186.66,NaN,NaN,NaN,NaN
2025-10-07T08:57:00-04:00,186.65,186.69,186.6,186.61,NaN,NaN,NaN,NaN
2025-10-07T08:58:00-04:00,186.62,186.67,186.59,186.64,NaN,NaN,NaN,NaN
2025-10-07T08:59:00-04:00,186.65,186.69,186.65,186.67,NaN,NaN,NaN,NaN
2025-10-07T09:00:00-04:00,186.68,186.85,186.67,186.85,NaN,NaN,NaN,NaN
2025-10-07T09:01:00-04:00,186.85,186.9,186.85,186.89,NaN,NaN,NaN,NaN
2025-10-07T09:02:00-04:00,186.9,186.91,186.84,186.85,NaN,NaN,NaN,NaN
2025-10-07T09:03:00-04:00,186.86,186.87,186.8,186.84,NaN,NaN,NaN,NaN
2025-10-07T09:04:00-04:00,186.86,186.89,186.81,186.87,NaN,NaN,NaN,NaN
2025-10-07T09:05:00-04:00,186.87,186.88,186.83,186.85,NaN,NaN,NaN,NaN
2025-10-07T09:06:00-04:00,186.85,186.88,186.83,186.86,NaN,NaN,NaN,NaN
2025-10-07T09:07:00-04:00,186.87,186.93,186.86,186.88,NaN,NaN,NaN,NaN
2025-10-07T09:08:00-04:00,186.86,186.86,186.73,186.75,NaN,NaN,NaN,NaN
2025-10-07T09:09:00-04:00,186.77,186.81,186.73,186.81,NaN,NaN,NaN,NaN
2025-10-07T09:10:00-04:00,186.82,186.88,186.79,186.83,NaN,NaN,NaN,NaN
2025-10-07T09:11:00-04:00,186.81,186.83,186.78,186.8,NaN,NaN,NaN,NaN
2025-10-07T09:12:00-04:00,186.8,186.82,186.76,186.78,NaN,NaN,NaN,NaN
2025-10-07T09:13:00-04:00,186.78,186.78,186.5,186.56,NaN,NaN,NaN,NaN
2025-10-07T09:14:00-04:00,186.54,186.55,186.5,186.51,NaN,NaN,NaN,NaN
2025-10-07T09:15:00-04:00,186.52,186.56,186.5,186.55,NaN,NaN,NaN,NaN
2025-10-07T09:16:00-04:00,186.55,186.6,186.53,186.53,NaN,NaN,NaN,NaN
2025-10-07T09:17:00-04:00,186.54,186.59,186.5,186.57,NaN,NaN,NaN,NaN
2025-10-07T09:18:00-04:00,186.56,186.57,186.54,186.54,NaN,NaN,NaN,NaN
2025-10-07T09:19:00-04:00,186.55,186.65,186.55,186.61,NaN,NaN,NaN,NaN
2025-10-07T09:20:00-04:00,186.62,186.64,186.62,186.62,NaN,NaN,NaN,NaN
2025-10-07T09:21:00-04:00,186.62,186.64,186.61,186.64,NaN,NaN,NaN,NaN
2025-10-07T09:22:00-04:00,186.62,186.64,186.54,186.6,NaN,NaN,NaN,NaN
2025-10-07T09:23:00-04:00,186.59,186.68,186.59,186.65,NaN,NaN,NaN,NaN
2025-10-07T09:24:00-04:00,186.66,186.71,186.56,186.58,NaN,NaN,NaN,NaN
2025-10-07T09:25:00-04:00,186.78,186.9,186.59,186.85,NaN,NaN,NaN,NaN
2025-10-07T09:26:00-04:00,186.85,186.9,186.82,186.85,NaN,NaN,NaN,NaN
2025-10-07T09:27:00-04:00,186.89,186.96,186.7,186.9,NaN,NaN,NaN,NaN
2025-10-07T09:28:00-04:00,186.84,186.84,186.52,186.56,NaN,NaN,NaN,NaN
2025-10-07T09:29:00-04:00,186.56,186.56,186.27,186.28,NaN,NaN,NaN,NaN
2025-10-07T09:30:00-04:00,186.26,186.95,186.17,186.78,NaN,NaN,NaN,NaN
2025-10-07T09:31:00-04:00,186.77,187.1,186.39,187.08,NaN,NaN,NaN,NaN
2025-10-07T09:32:00-04:00,187.09,187.2,186.82,186.87,NaN,NaN,NaN,NaN
2025-10-07T09:33:00-04:00,186.81,186.97,186.59,186.69,NaN,NaN,NaN,NaN
2025-10-07T09:34:00-04:00,186.68,186.85,186.5,186.56,NaN,NaN,NaN,NaN
2025-10-07T09:35:00-04:00,186.56,187.11,186.47,187.1,NaN,NaN,NaN,NaN
2025-10-07T09:36:00-04:00,187.1,187.56,187.02,187.1,NaN,NaN,NaN,NaN
2025-10-07T09:37:00-04:00,187.1,187.18,186.83,187.18,NaN,NaN,NaN,NaN
2025-10-07T09:38:00-04:00,187.18,187.19,186.92,187.09,NaN,NaN,NaN,NaN
2025-10-07T09:39:00-04:00,187.07,187.1,186.73,186.85,NaN,NaN,NaN,NaN
2025-10-07T09:40:00-04:00,186.85,186.97,186.73,186.92,NaN,NaN,NaN,NaN
2025-10-07T09:41:00-04:00,186.92,187.11,186.85,186.88,NaN,NaN,NaN,NaN
2025-10-07T09:42:00-04:00,186.89,187.06,186.61,187.02,NaN,NaN,NaN,NaN
2025-10-07T09:43:00-04:00,187.02,187.34,186.92,187.31,NaN,NaN,NaN,NaN
2025-10-07T09:44:00-04:00,187.31,187.31,187.09,187.19,NaN,NaN,NaN,NaN
2025-10-07T09:45:00-04:00,187.19,187.38,187.14,187.191,NaN,NaN,NaN,NaN
2025-10-07T09:46:00-04:00,187.19,187.36,187.18,187.22,NaN,NaN,NaN,NaN
2025-10-07T09:47:00-04:00,187.2,187.54,187.15,187.31,NaN,NaN,NaN,NaN
2025-10-07T09:48:00-04:00,187.32,187.83,187.315,187.8,NaN,NaN,NaN,NaN
2025-10-07T09:49:00-04:00,187.8,188.065,187.705,187.975,NaN,NaN,NaN,NaN
2025-10-07T09:50:00-04:00,187.98,188.16,187.91,188.155,NaN,NaN,NaN,NaN
2025-10-07T09:51:00-04:00,188.16,188.41,188.01,188.12,NaN,NaN,NaN,NaN
2025-10-07T09:52:00-04:00,188.12,188.24,187.97,188.01,NaN,NaN,NaN,NaN
2025-10-07T09:53:00-04:00,188,188.27,187.96,188.265,NaN,NaN,NaN,NaN
2025-10-07T09:54:00-04:00,188.265,188.47,188.16,188.38,NaN,NaN,NaN,NaN
2025-10-07T09:55:00-04:00,188.39,188.77,188.39,188.75,NaN,NaN,NaN,NaN
2025-10-07T09:56:00-04:00,188.75,188.96,188.59,188.65,NaN,NaN,NaN,NaN
2025-10-07T09:57:00-04:00,188.7,188.89,188.56,188.83,NaN,NaN,NaN,NaN
2025-10-07T09:58:00-04:00,188.83,188.9,188.32,188.35,NaN,NaN,NaN,NaN
2025-10-07T09:59:00-04:00,188.36,188.82,188.34,188.82,NaN,NaN,NaN,NaN
2025-10-07T10:00:00-04:00,188.84,189.06,188.63,188.665,NaN,NaN,NaN,NaN
2025-10-07T10:01:00-04:00,188.68,188.86,188.66,188.72,NaN,NaN,NaN,NaN
2025-10-07T10:02:00-04:00,188.73,188.81,188.5,188.58,NaN,NaN,NaN,NaN
2025-10-07T10:03:00-04:00,188.59,188.66,188.31,188.48,NaN,NaN,NaN,NaN
2025-10-07T10:04:00-04:00,188.49,188.57,188.4,188.43,NaN,NaN,NaN,NaN
2025-10-07T10:05:00-04:00,188.44,188.925,188.4,188.89,NaN,NaN,NaN,NaN
2025-10-07T10:06:00-04:00,188.89,189.04,188.62,188.69,NaN,NaN,NaN,NaN
2025-10-07T10:07:00-04:00,188.7,188.765,188.44,188.48,NaN,NaN,NaN,NaN
2025-10-07T10:08:00-04:00,188.49,188.69,188.42,188.64,NaN,NaN,NaN,NaN
2025-10-07T10:09:00-04:00,188.65,188.7,188.45,188.69,NaN,NaN,NaN,NaN
2025-10-07T10:10:00-04:00,188.7,188.8,188.6,188.75,NaN,NaN,NaN,NaN
2025-10-07T10:11:00-04:00,188.74,188.84,188.65,188.83,NaN,NaN,NaN,NaN
2025-10-07T10:12:00-04:00,188.82,188.85,188.55,188.79,NaN,NaN,NaN,NaN
2025-10-07T10:13:00-04:00,188.81,188.86,188.62,188.64,NaN,NaN,NaN,NaN
2025-10-07T10:14:00-04:00,188.64,188.64,188.47,188.47,NaN,NaN,NaN,NaN
2025-10-07T10:15:00-04:00,188.47,188.53,188.33,188.5,NaN,NaN,NaN,NaN
2025-10-07T10:16:00-04:00,188.505,188.72,188.5,188.63,NaN,NaN,NaN,NaN
2025-10-07T10:17:00-04:00,188.635,188.66,188.41,188.64,NaN,NaN,NaN,NaN
2025-10-07T10:18:00-04:00,188.64,188.74,188.605,188.7,NaN,NaN,NaN,NaN
2025-10-07T10:19:00-04:00,188.7,188.84,188.67,188.68,NaN,NaN,NaN,NaN
2025-10-07T10:20:00-04:00,188.67,188.67,188.47,188.5,NaN,NaN,NaN,NaN
2025-10-07T10:21:00-04:00,188.5,188.57,188.44,188.44,NaN,NaN,NaN,NaN
2025-10-07T10:22:00-04:00,188.43,188.725,188.42,188.61,NaN,NaN,NaN,NaN
2025-10-07T10:23:00-04:00,188.62,188.645,188.535,188.57,NaN,NaN,NaN,NaN
2025-10-07T10:24:00-04:00,188.57,188.57,188.46,188.46,NaN,NaN,NaN,NaN
2025-10-07T10:25:00-04:00,188.47,188.49,188.23,188.23,NaN,NaN,NaN,NaN
2025-10-07T10:26:00-04:00,188.23,188.275,188.06,188.08,NaN,NaN,NaN,NaN
2025-10-07T10:27:00-04:00,188.07,188.095,187.83,187.89,NaN,NaN,NaN,NaN
2025-10-07T10:28:00-04:00,187.89,187.95,187.81,187.905,NaN,NaN,NaN,NaN
2025-10-07T10:29:00-04:00,187.91,188.04,187.9,188.015,NaN,NaN,NaN,NaN
2025-10-07T10:30:00-04:00,188.02,188.17,188.02,188.11,NaN,NaN,NaN,NaN
2025-10-07T10:31:00-04:00,188.11,188.27,188.09,188.21,NaN,NaN,NaN,NaN
2025-10-07T10:32:00-04:00,188.205,188.48,188.205,188.4,NaN,NaN,NaN,NaN
2025-10-07T10:33:00-04:00,188.41,188.59,188.38,188.55,NaN,NaN,NaN,NaN
2025-10-07T10:34:00-04:00,188.555,188.575,188.36,188.38,NaN,NaN,NaN,NaN
2025-10-07T10:35:00-04:00,188.38,188.405,188.125,188.15,NaN,NaN,NaN,NaN
2025-10-07T10:36:00-04:00,188.16,188.2,187.72,187.72,NaN,NaN,NaN,NaN
2025-10-07T10:37:00-04:00,187.71,187.88,187.67,187.83,NaN,NaN,NaN,NaN
2025-10-07T10:38:00-04:00,187.83,187.96,187.77,187.95,NaN,NaN,NaN,NaN
2025-10-07T10:39:00-04:00,187.96,187.98,187.83,187.91,NaN,NaN,NaN,NaN
2025-10-07T10:40:00-04:00,187.895,188.03,187.77,188.01,NaN,NaN,NaN,NaN
2025-10-07T10:41:00-04:00,188.01,188.14,187.85,187.89,NaN,NaN,NaN,NaN
2025-10-07T10:42:00-04:00,187.89,187.975,187.75,187.85,NaN,NaN,NaN,NaN
2025-10-07T10:43:00-04:00,187.84,187.85,187.57,187.65,NaN,NaN,NaN,NaN
2025-10-07T10:44:00-04:00,187.67,187.85,187.67,187.8,NaN,NaN,NaN,NaN
2025-10-07T10:45:00-04:00,187.78,187.81,187.725,187.75,NaN,NaN,NaN,NaN
2025-10-07T10:46:00-04:00,187.73,187.91,187.69,187.83,NaN,NaN,NaN,NaN
2025-10-07T10:47:00-04:00,187.83,188.06,187.82,188.06,NaN,NaN,NaN,NaN
2025-10-07T10:48:00-04:00,188.07,188.135,187.92,188.09,NaN,NaN,NaN,NaN
2025-10-07T10:49:00-04:00,188.09,188.095,187.94,188,NaN,NaN,NaN,NaN
2025-10-07T10:50:00-04:00,187.99,188.02,187.84,188.02,NaN,NaN,NaN,NaN
2025-10-07T10:51:00-04:00,188.04,188.15,187.99,188.06,NaN,NaN,NaN,NaN
2025-10-07T10:52:00-04:00,188.06,188.16,187.89,187.91,NaN,NaN,NaN,NaN
2025-10-07T10:53:00-04:00,187.91,188.05,187.82,188.005,NaN,NaN,NaN,NaN
2025-10-07T10:54:00-04:00,188,188.15,187.99,188.13,NaN,NaN,NaN,NaN
2025-10-07T10:55:00-04:00,188.13,188.135,187.93,187.99,NaN,NaN,NaN,NaN
2025-10-07T10:56:00-04:00,187.99,188.09,187.68,187.73,NaN,NaN,NaN,NaN
2025-10-07T10:57:00-04:00,187.74,187.81,187.62,187.7,NaN,NaN,NaN,NaN
2025-10-07T10:58:00-04:00,187.69,187.79,187.67,187.77,NaN,NaN,NaN,NaN
2025-10-07T10:59:00-04:00,187.76,187.84,187.7,187.83,NaN,NaN,NaN,NaN
2025-10-07T11:00:00-04:00,187.84,187.86,187.24,187.65,NaN,NaN,NaN,NaN
2025-10-07T11:01:00-04:00,187.67,187.68,187.18,187.38,NaN,NaN,NaN,NaN
2025-10-07T11:02:00-04:00,187.39,187.39,186.96,187.01,NaN,NaN,NaN,NaN
2025-10-07T11:03:00-04:00,187.02,187.145,186.67,186.71,NaN,NaN,NaN,NaN
2025-10-07T11:04:00-04:00,186.7,186.82,186.38,186.395,NaN,NaN,NaN,NaN
2025-10-07T11:05:00-04:00,186.38,186.51,185.54,185.62,NaN,NaN,NaN,NaN
2025-10-07T11:06:00-04:00,185.62,186.06,185.23,185.67,NaN,NaN,NaN,NaN
2025-10-07T11:07:00-04:00,185.65,185.7,185.05,185.31,NaN,NaN,NaN,NaN
2025-10-07T11:08:00-04:00,185.28,185.56,184.93,185.12,NaN,NaN,NaN,NaN
2025-10-07T11:09:00-04:00,185.12,185.41,184.79,184.91,NaN,NaN,NaN,NaN
2025-10-07T11:10:00-04:00,184.9,185.61,184.855,185.49,NaN,NaN,NaN,NaN
2025-10-07T11:11:00-04:00,185.48,185.78,185.38,185.59,NaN,NaN,NaN,NaN
2025-10-07T11:12:00-04:00,185.62,185.69,185.17,185.33,NaN,NaN,NaN,NaN
2025-10-07T11:13:00-04:00,185.36,185.77,185.23,185.7,NaN,NaN,NaN,NaN
2025-10-07T11:14:00-04:00,185.72,186.03,185.71,185.97,NaN,NaN,NaN,NaN
2025-10-07T11:15:00-04:00,185.97,186.06,185.72,185.78,NaN,NaN,NaN,NaN
