time,open,high,low,close,Plot,Plot,Plot,Plot
2010-01-04,0.4627498,0.4740003,0.45275,0.46375,NaN,NaN,NaN,NaN
2010-01-11,0.4662498,0.46825,0.422,0.42775,NaN,NaN,NaN,NaN
2010-01-19,0.4245,0.4415,0.409,0.4115003,NaN,NaN,NaN,NaN
2010-01-25,0.41825,0.4265,0.37875,0.38475,NaN,NaN,NaN,NaN
2010-02-01,0.38625,0.42375,0.383,0.4055,NaN,NaN,NaN,NaN
2010-02-08,0.40425,0.4425,0.396825,0.4337503,NaN,NaN,NaN,NaN
2010-02-16,0.4395,0.4474998,0.4052503,0.4145,NaN,NaN,NaN,NaN
2010-02-22,0.4162497,0.4224998,0.394,0.405,NaN,NaN,NaN,NaN
2010-03-01,0.4052503,0.4322498,0.402,0.42925,NaN,NaN,NaN,NaN
2010-03-08,0.4294998,0.4445,0.4212503,0.43125,NaN,NaN,NaN,NaN
2010-03-15,0.43075,0.4585,0.425,0.43125,NaN,NaN,NaN,NaN
2010-03-22,0.42575,0.4495,0.42575,0.4335,NaN,NaN,NaN,NaN
2010-03-29,0.43625,0.4462503,0.4259998,0.4305,NaN,NaN,NaN,NaN
2010-04-05,0.43325,0.4377498,0.41875,0.4247503,NaN,NaN,NaN,NaN
2010-04-12,0.4252498,0.45325,0.4169998,0.4265,NaN,NaN,NaN,NaN
2010-04-19,0.4232498,0.432,0.4025003,0.411,NaN,NaN,NaN,NaN
2010-04-26,0.4115003,0.42,0.3925,0.39275,NaN,NaN,NaN,NaN
2010-05-03,0.39475,0.397,0.326,0.349,NaN,NaN,NaN,NaN
2010-05-10,0.37,0.38225,0.315,0.324,NaN,NaN,NaN,NaN
2010-05-17,0.3245,0.3295,0.30025,0.31825,NaN,NaN,NaN,NaN
2010-05-24,0.31725,0.3375,0.29625,0.3285,NaN,NaN,NaN,NaN
2010-06-01,0.324,0.32775,0.30075,0.302375,NaN,NaN,NaN,NaN
2010-06-07,0.30375,0.30575,0.27175,0.29025,NaN,NaN,NaN,NaN
2010-06-14,0.2945,0.31125,0.28325,0.3075,NaN,NaN,NaN,NaN
2010-06-21,0.314,0.31475,0.2725,0.277,NaN,NaN,NaN,NaN
2010-06-28,0.279,0.2815,0.2475,0.25625,NaN,NaN,NaN,NaN
2010-07-06,0.25525,0.26775,0.25125,0.25875,NaN,NaN,NaN,NaN
2010-07-12,0.25875,0.287,0.25025,0.25125,NaN,NaN,NaN,NaN
2010-07-19,0.25475,0.27075,0.2525,0.259,NaN,NaN,NaN,NaN
2010-07-26,0.25825,0.265,0.223,0.22975,NaN,NaN,NaN,NaN
2010-08-02,0.23375,0.24125,0.22175,0.23875,NaN,NaN,NaN,NaN
2010-08-09,0.24125,0.2415,0.21625,0.23475,NaN,NaN,NaN,NaN
2010-08-16,0.2315,0.25525,0.22575,0.24925,NaN,NaN,NaN,NaN
2010-08-23,0.25,0.25625,0.237,0.253,NaN,NaN,NaN,NaN
2010-08-30,0.25,0.252,0.2325,0.247475,NaN,NaN,NaN,NaN
2010-09-07,0.24675,0.2615,0.24625,0.25175,NaN,NaN,NaN,NaN
2010-09-13,0.25625,0.26925,0.256125,0.26375,NaN,NaN,NaN,NaN
2010-09-20,0.26375,0.3075,0.26125,0.3065,NaN,NaN,NaN,NaN
2010-09-27,0.30875,0.309,0.2815,0.28375,NaN,NaN,NaN,NaN
2010-10-04,0.281,0.2875,0.2595,0.2715,NaN,NaN,NaN,NaN
2010-10-11,0.27275,0.2875,0.26575,0.2822375,NaN,NaN,NaN,NaN
2010-10-18,0.2825,0.29725,0.273,0.295,NaN,NaN,NaN,NaN
2010-10-25,0.29725,0.306,0.29175,0.3005125,NaN,NaN,NaN,NaN
2010-11-01,0.3025,0.318,0.2985,0.315125,NaN,NaN,NaN,NaN
2010-11-08,0.315,0.342,0.30675,0.3315,NaN,NaN,NaN,NaN
2010-11-15,0.333,0.345,0.3145,0.3438,NaN,NaN,NaN,NaN
2010-11-22,0.3415,0.346,0.3335,0.341,NaN,NaN,NaN,NaN
2010-11-29,0.3385,0.36975,0.334,0.36975,NaN,NaN,NaN,NaN
2010-12-06,0.371,0.38325,0.36125,0.3736875,NaN,NaN,NaN,NaN
2010-12-13,0.37525,0.378,0.35325,0.35925,NaN,NaN,NaN,NaN
2010-12-20,0.3605,0.37625,0.3575,0.373,NaN,NaN,NaN,NaN
2010-12-27,0.372,0.3855,0.36525,0.385,NaN,NaN,NaN,NaN
2011-01-03,0.388,0.4982498,0.3855,0.49675,NaN,NaN,NaN,NaN
2011-01-10,0.4877498,0.5995,0.484,0.58975,NaN,NaN,NaN,NaN
2011-01-18,0.58175,0.5900003,0.5447498,0.5554748,NaN,NaN,NaN,NaN
2011-01-24,0.5810003,0.62625,0.5745,0.5939998,NaN,NaN,NaN,NaN
2011-01-31,0.595,0.65425,0.58525,0.64175,NaN,NaN,NaN,NaN
2011-02-07,0.6330003,0.6357498,0.55925,0.58675,NaN,NaN,NaN,NaN
2011-02-14,0.59375,0.6502498,0.56125,0.64075,NaN,NaN,NaN,NaN
2011-02-22,0.6197498,0.6215,0.5445,0.578,NaN,NaN,NaN,NaN
2011-02-28,0.5875,0.5877498,0.5060003,0.518875,NaN,NaN,NaN,NaN
2011-03-07,0.52275,0.5245,0.4415,0.45125,NaN,NaN,NaN,NaN
2011-03-14,0.45475,0.4662498,0.4252498,0.4405,NaN,NaN,NaN,NaN
2011-03-21,0.45,0.48625,0.4259998,0.46575,NaN,NaN,NaN,NaN
2011-03-28,0.4767503,0.491,0.44875,0.455,NaN,NaN,NaN,NaN
2011-04-04,0.455,0.45625,0.43275,0.43875,NaN,NaN,NaN,NaN
2011-04-11,0.4405,0.4735,0.42075,0.4677503,NaN,NaN,NaN,NaN
2011-04-18,0.45675,0.47375,0.43825,0.463,NaN,NaN,NaN,NaN
2011-04-25,0.4650003,0.511,0.46475,0.5,NaN,NaN,NaN,NaN
2011-05-02,0.5105,0.5107498,0.45625,0.4830003,NaN,NaN,NaN,NaN
2011-05-09,0.4845,0.513,0.453,0.4564998,NaN,NaN,NaN,NaN
2011-05-16,0.4552503,0.45625,0.428,0.45225,NaN,NaN,NaN,NaN
2011-05-23,0.44575,0.4882775,0.4400003,0.4875,NaN,NaN,NaN,NaN
2011-05-31,0.497,0.50125,0.45925,0.4615003,NaN,NaN,NaN,NaN
2011-06-06,0.4607498,0.4650003,0.4185003,0.428,NaN,NaN,NaN,NaN
2011-06-13,0.428,0.438,0.38275,0.395125,NaN,NaN,NaN,NaN
2011-06-20,0.39175,0.4079103,0.385,0.3935,NaN,NaN,NaN,NaN
2011-06-27,0.3935,0.4052503,0.3715,0.403625,NaN,NaN,NaN,NaN
2011-07-05,0.40325,0.407,0.3825,0.38575,NaN,NaN,NaN,NaN
2011-07-11,0.3785,0.38,0.34525,0.3525,NaN,NaN,NaN,NaN
2011-07-18,0.34975,0.37625,0.3405,0.375,NaN,NaN,NaN,NaN
2011-07-25,0.36925,0.37075,0.33975,0.34575,NaN,NaN,NaN,NaN
2011-08-01,0.35375,0.3845,0.315,0.32375,NaN,NaN,NaN,NaN
2011-08-08,0.308,0.3715,0.29625,0.322,NaN,NaN,NaN,NaN
2011-08-15,0.32525,0.335,0.29125,0.29325,NaN,NaN,NaN,NaN
2011-08-22,0.30145,0.331,0.295125,0.32525,NaN,NaN,NaN,NaN
2011-08-29,0.3345,0.348,0.3205,0.323,NaN,NaN,NaN,NaN
2011-09-06,0.3125,0.366,0.3095,0.347,NaN,NaN,NaN,NaN
2011-09-12,0.34225,0.4025003,0.34225,0.3865,NaN,NaN,NaN,NaN
2011-09-19,0.3800025,0.38475,0.33125,0.34475,NaN,NaN,NaN,NaN
2011-09-26,0.349,0.35725,0.31225,0.31275,NaN,NaN,NaN,NaN
2011-10-03,0.30875,0.359,0.28675,0.35375,NaN,NaN,NaN,NaN
2011-10-10,0.35975,0.39725,0.359,0.393,NaN,NaN,NaN,NaN
2011-10-17,0.3885,0.39425,0.346,0.362,NaN,NaN,NaN,NaN
2011-10-24,0.3635,0.3935,0.355,0.39,NaN,NaN,NaN,NaN
2011-10-31,0.3775,0.37975,0.33825,0.3705,NaN,NaN,NaN,NaN
2011-11-07,0.36775,0.37925,0.35175,0.3745,NaN,NaN,NaN,NaN
2011-11-14,0.3745,0.37825,0.344375,0.34825,NaN,NaN,NaN,NaN
2011-11-21,0.3427525,0.379,0.3375,0.351,NaN,NaN,NaN,NaN
2011-11-28,0.3625,0.40125,0.3625,0.393,NaN,NaN,NaN,NaN
2011-12-05,0.3995,0.4,0.359375,0.3725,NaN,NaN,NaN,NaN
2011-12-12,0.3645,0.3725,0.33575,0.33775,NaN,NaN,NaN,NaN
2011-12-19,0.33925,0.36,0.32775,0.35425,NaN,NaN,NaN,NaN
2011-12-27,0.35275,0.357,0.34125,0.3465,NaN,NaN,NaN,NaN
2012-01-03,0.3575,0.3695,0.348,0.3635,NaN,NaN,NaN,NaN
2012-01-09,0.36375,0.3705,0.3415,0.34325,NaN,NaN,NaN,NaN
2012-01-17,0.3485,0.3625,0.3375,0.3555,NaN,NaN,NaN,NaN
2012-01-23,0.35575,0.381,0.35125,0.37275,NaN,NaN,NaN,NaN
2012-01-30,0.36625,0.39875,0.36075,0.3955,NaN,NaN,NaN,NaN
2012-02-06,0.3935,0.4155,0.3865,0.397375,NaN,NaN,NaN,NaN
2012-02-13,0.4075,0.4224998,0.375,0.39625,NaN,NaN,NaN,NaN
2012-02-21,0.396,0.4080003,0.39,0.39475,NaN,NaN,NaN,NaN
2012-02-27,0.38975,0.3915,0.3785,0.3845,NaN,NaN,NaN,NaN
2012-03-05,0.38175,0.3825,0.3615,0.3705,NaN,NaN,NaN,NaN
2012-03-12,0.372,0.3745,0.358,0.365,NaN,NaN,NaN,NaN
2012-03-19,0.367,0.36875,0.356,0.363625,NaN,NaN,NaN,NaN
2012-03-26,0.36725,0.38725,0.36375,0.384875,NaN,NaN,NaN,NaN
2012-04-02,0.384,0.3872475,0.364,0.36575,NaN,NaN,NaN,NaN
2012-04-09,0.36,0.369,0.35225,0.354,NaN,NaN,NaN,NaN
2012-04-16,0.3565,0.3575,0.334,0.33475,NaN,NaN,NaN,NaN
2012-04-23,0.329,0.3345,0.31875,0.3245,NaN,NaN,NaN,NaN
2012-04-30,0.32275,0.33425,0.3065,0.3065,NaN,NaN,NaN,NaN
2012-05-07,0.312,0.342,0.303,0.33025,NaN,NaN,NaN,NaN
2012-05-14,0.3275,0.3355,0.3005,0.302,NaN,NaN,NaN,NaN
2012-05-21,0.3025,0.31325,0.295625,0.31,NaN,NaN,NaN,NaN
2012-05-29,0.315,0.32,0.299,0.2995,NaN,NaN,NaN,NaN
2012-06-04,0.301,0.316,0.29075,0.303,NaN,NaN,NaN,NaN
2012-06-11,0.31275,0.31825,0.29775,0.30725,NaN,NaN,NaN,NaN
2012-06-18,0.305,0.3425,0.3025,0.324875,NaN,NaN,NaN,NaN
2012-06-25,0.32525,0.34625,0.312,0.3455,NaN,NaN,NaN,NaN
2012-07-02,0.34725,0.3475,0.33125,0.335,NaN,NaN,NaN,NaN
2012-07-09,0.333,0.33675,0.307125,0.313875,NaN,NaN,NaN,NaN
2012-07-16,0.312,0.334,0.304,0.320125,NaN,NaN,NaN,NaN
2012-07-23,0.31175,0.338,0.30825,0.336875,NaN,NaN,NaN,NaN
2012-07-30,0.337,0.3465,0.3275,0.343,NaN,NaN,NaN,NaN
2012-08-06,0.34625,0.3805,0.34575,0.365525,NaN,NaN,NaN,NaN
2012-08-13,0.366,0.372,0.360125,0.36625,NaN,NaN,NaN,NaN
2012-08-20,0.365,0.36975,0.35625,0.365,NaN,NaN,NaN,NaN
2012-08-27,0.36475,0.3657475,0.34725,0.35075,NaN,NaN,NaN,NaN
2012-09-04,0.345,0.35225,0.32375,0.335,NaN,NaN,NaN,NaN
2012-09-10,0.33425,0.352,0.3305,0.346,NaN,NaN,NaN,NaN
2012-09-17,0.34675,0.3475,0.332375,0.341625,NaN,NaN,NaN,NaN
2012-09-24,0.33625,0.3475,0.3255,0.3335,NaN,NaN,NaN,NaN
2012-10-01,0.335,0.345,0.32425,0.3325,NaN,NaN,NaN,NaN
2012-10-08,0.33125,0.33275,0.31375,0.31575,NaN,NaN,NaN,NaN
2012-10-15,0.31625,0.33,0.300875,0.302625,NaN,NaN,NaN,NaN
2012-10-22,0.304,0.3115,0.29575,0.30125,NaN,NaN,NaN,NaN
2012-10-29,0.3025,0.3175,0.29875,0.31225,NaN,NaN,NaN,NaN
2012-11-05,0.3115,0.327,0.30375,0.30475,NaN,NaN,NaN,NaN
2012-11-12,0.30525,0.3065,0.27875,0.2845,NaN,NaN,NaN,NaN
2012-11-19,0.28975,0.301,0.28425,0.2975,NaN,NaN,NaN,NaN
2012-11-26,0.298,0.3085,0.2975,0.29925,NaN,NaN,NaN,NaN
2012-12-03,0.303,0.303,0.2925,0.298875,NaN,NaN,NaN,NaN
2012-12-10,0.299,0.32025,0.29825,0.31475,NaN,NaN,NaN,NaN
2012-12-17,0.314,0.32,0.30525,0.30875,NaN,NaN,NaN,NaN
2012-12-24,0.3085,0.3104975,0.3005,0.3025,NaN,NaN,NaN,NaN
2012-12-31,0.3015,0.32975,0.30075,0.32875,NaN,NaN,NaN,NaN
2013-01-07,0.3285,0.3295,0.30225,0.30525,NaN,NaN,NaN,NaN
2013-01-14,0.30725,0.3075,0.29775,0.30425,NaN,NaN,NaN,NaN
2013-01-22,0.304,0.3105,0.3,0.31025,NaN,NaN,NaN,NaN
2013-01-28,0.31175,0.31725,0.3045,0.30925,NaN,NaN,NaN,NaN
2013-02-04,0.3075,0.31375,0.30175,0.30925,NaN,NaN,NaN,NaN
2013-02-11,0.31175,0.31975,0.30125,0.318275,NaN,NaN,NaN,NaN
2013-02-19,0.3185,0.32,0.3065,0.313,NaN,NaN,NaN,NaN
2013-02-25,0.31375,0.32125,0.3052275,0.31775,NaN,NaN,NaN,NaN
2013-03-04,0.3155,0.325,0.313,0.3205,NaN,NaN,NaN,NaN
2013-03-11,0.31725,0.323905,0.314,0.316,NaN,NaN,NaN,NaN
2013-03-18,0.314,0.31675,0.3095,0.312,NaN,NaN,NaN,NaN
2013-03-25,0.31375,0.321,0.308,0.32075,NaN,NaN,NaN,NaN
2013-04-01,0.32,0.32,0.301,0.3115,NaN,NaN,NaN,NaN
2013-04-08,0.31175,0.33075,0.304875,0.32725,NaN,NaN,NaN,NaN
2013-04-15,0.32625,0.32725,0.30925,0.31425,NaN,NaN,NaN,NaN
2013-04-22,0.314,0.3375,0.3115,0.33525,NaN,NaN,NaN,NaN
2013-04-29,0.33575,0.34925,0.33425,0.34675,NaN,NaN,NaN,NaN
2013-05-06,0.34675,0.365,0.338,0.3635,NaN,NaN,NaN,NaN
2013-05-13,0.361,0.37425,0.3545,0.37175,NaN,NaN,NaN,NaN
2013-05-20,0.37025,0.3745,0.35475,0.3635,NaN,NaN,NaN,NaN
2013-05-28,0.36625,0.369375,0.3595,0.36175,NaN,NaN,NaN,NaN
2013-06-03,0.36225,0.37,0.353,0.361125,NaN,NaN,NaN,NaN
2013-06-10,0.36025,0.36325,0.34925,0.35875,NaN,NaN,NaN,NaN
2013-06-17,0.3615,0.387,0.3545,0.360375,NaN,NaN,NaN,NaN
2013-06-24,0.35525,0.359875,0.34575,0.351,NaN,NaN,NaN,NaN
2013-07-01,0.3535,0.3575,0.349,0.356,NaN,NaN,NaN,NaN
2013-07-08,0.357,0.3695,0.35225,0.366,NaN,NaN,NaN,NaN
2013-07-15,0.36675,0.36925,0.35225,0.356,NaN,NaN,NaN,NaN
2013-07-22,0.35875,0.362,0.35225,0.355,NaN,NaN,NaN,NaN
2013-07-29,0.35425,0.36975,0.35325,0.369,NaN,NaN,NaN,NaN
2013-08-05,0.368,0.372,0.35275,0.36225,NaN,NaN,NaN,NaN
2013-08-12,0.3475,0.385,0.32775,0.379725,NaN,NaN,NaN,NaN
2013-08-19,0.3775,0.37875,0.3705,0.374,NaN,NaN,NaN,NaN
2013-08-26,0.37425,0.37575,0.367,0.36875,NaN,NaN,NaN,NaN
2013-09-03,0.36975,0.37575,0.36675,0.372,NaN,NaN,NaN,NaN
2013-09-09,0.375,0.3975,0.374,0.395,NaN,NaN,NaN,NaN
2013-09-16,0.39825,0.4025003,0.39375,0.394875,NaN,NaN,NaN,NaN
2013-09-23,0.3945,0.39775,0.38725,0.3895,NaN,NaN,NaN,NaN
2013-09-30,0.3855,0.393,0.382625,0.38975,NaN,NaN,NaN,NaN
2013-10-07,0.38825,0.39425,0.3775,0.3815,NaN,NaN,NaN,NaN
2013-10-14,0.3805,0.3965,0.3805,0.39525,NaN,NaN,NaN,NaN
2013-10-21,0.4,0.4002497,0.37975,0.381,NaN,NaN,NaN,NaN
2013-10-28,0.3805,0.38375,0.375,0.381375,NaN,NaN,NaN,NaN
2013-11-04,0.38275,0.39025,0.363,0.389,NaN,NaN,NaN,NaN
2013-11-11,0.3875,0.407875,0.38675,0.40425,NaN,NaN,NaN,NaN
2013-11-18,0.3955,0.399,0.37875,0.3795,NaN,NaN,NaN,NaN
2013-11-25,0.3795,0.395125,0.3795,0.39,NaN,NaN,NaN,NaN
2013-12-02,0.3885,0.39975,0.38575,0.38675,NaN,NaN,NaN,NaN
2013-12-09,0.38675,0.39075,0.375,0.3755,NaN,NaN,NaN,NaN
2013-12-16,0.37575,0.3925,0.3725,0.392125,NaN,NaN,NaN,NaN
2013-12-23,0.3945,0.398125,0.39075,0.394,NaN,NaN,NaN,NaN
2013-12-30,0.39425,0.4025,0.3905,0.39175,NaN,NaN,NaN,NaN
2014-01-06,0.39575,0.411,0.38975,0.39325,NaN,NaN,NaN,NaN
2014-01-13,0.39325,0.40625,0.38325,0.39975,NaN,NaN,NaN,NaN
2014-01-21,0.40025,0.40375,0.389,0.389,NaN,NaN,NaN,NaN
2014-01-27,0.389,0.39475,0.38425,0.3925,NaN,NaN,NaN,NaN
2014-02-03,0.39525,0.39725,0.383,0.39675,NaN,NaN,NaN,NaN
2014-02-10,0.39625,0.44875,0.395875,0.44775,NaN,NaN,NaN,NaN
2014-02-18,0.448,0.47475,0.44375,0.466,NaN,NaN,NaN,NaN
2014-02-24,0.465,0.47625,0.45286,0.4595,NaN,NaN,NaN,NaN
2014-03-03,0.44925,0.46925,0.44525,0.459,NaN,NaN,NaN,NaN
2014-03-10,0.4575,0.46075,0.439,0.4455,NaN,NaN,NaN,NaN
2014-03-17,0.44675,0.47275,0.445,0.4635,NaN,NaN,NaN,NaN
2014-03-24,0.46375,0.47425,0.439625,0.4475,NaN,NaN,NaN,NaN
2014-03-31,0.44825,0.479625,0.445125,0.45375,NaN,NaN,NaN,NaN
2014-04-07,0.454,0.47775,0.447,0.453,NaN,NaN,NaN,NaN
2014-04-14,0.456,0.46825,0.453,0.464,NaN,NaN,NaN,NaN
2014-04-21,0.46425,0.4865,0.46125,0.46825,NaN,NaN,NaN,NaN
2014-04-28,0.472,0.4745,0.458,0.46075,NaN,NaN,NaN,NaN
2014-05-05,0.46025,0.47425,0.44275,0.45125,NaN,NaN,NaN,NaN
2014-05-12,0.45225,0.46575,0.4455,0.449,NaN,NaN,NaN,NaN
2014-05-19,0.45375,0.466,0.45175,0.46225,NaN,NaN,NaN,NaN
2014-05-27,0.465,0.47825,0.4635,0.475,NaN,NaN,NaN,NaN
