time,open,high,low,close,Plot,Plot,Plot,Plot
2024-12-19,131.76,134.03,129.55,130.68,NaN,NaN,NaN,NaN
2024-12-20,129.81,135.28,128.22,134.7,NaN,NaN,NaN,NaN
2024-12-23,136.28,139.79,135.1201,139.67,NaN,NaN,NaN,NaN
2024-12-24,140,141.9,138.65,140.22,NaN,NaN,NaN,NaN
2024-12-26,139.7,140.85,137.73,139.93,NaN,NaN,NaN,NaN
2024-12-27,138.55,139.02,134.71,137.01,NaN,NaN,NaN,NaN
2024-12-30,134.83,140.27,134.02,137.49,NaN,NaN,NaN,NaN
2024-12-31,138.03,138.07,133.83,134.29,NaN,NaN,NaN,NaN
2025-01-02,136,138.88,134.63,138.31,NaN,NaN,NaN,NaN
2025-01-03,140.01,144.9,139.73,144.47,NaN,NaN,NaN,NaN
2025-01-06,148.59,152.156,147.8201,149.43,NaN,NaN,NaN,NaN
2025-01-07,153.03,153.13,140.01,140.14,NaN,NaN,NaN,NaN
2025-01-08,142.58,143.95,137.56,140.11,NaN,NaN,NaN,NaN
2025-01-10,137.45,139.92,134.22,135.91,NaN,NaN,NaN,NaN
2025-01-13,129.99,133.49,129.51,133.23,NaN,NaN,NaN,NaN
2025-01-14,136.05,136.38,130.05,131.76,NaN,NaN,NaN,NaN
2025-01-15,133.65,136.45,131.29,136.24,NaN,NaN,NaN,NaN
2025-01-16,138.64,138.75,133.49,133.57,NaN,NaN,NaN,NaN
2025-01-17,136.69,138.5,135.4649,137.71,NaN,NaN,NaN,NaN
2025-01-21,139.16,141.83,137.09,140.83,NaN,NaN,NaN,NaN
2025-01-22,144.66,147.79,143.67,147.07,NaN,NaN,NaN,NaN
2025-01-23,145.05,147.23,143.72,147.22,NaN,NaN,NaN,NaN
2025-01-24,148.37,148.97,141.88,142.62,NaN,NaN,NaN,NaN
2025-01-27,124.8,128.4,116.7,118.42,NaN,NaN,NaN,NaN
2025-01-28,121.81,129,116.25,128.99,NaN,NaN,NaN,NaN
2025-01-29,126.5,126.89,120.05,123.7,NaN,NaN,NaN,NaN
