time,open,high,low,close,Plot,Plot,Plot,Plot
2007-07-02,0.6983367,0.7988372,0.6961701,0.7626703,NaN,NaN,NaN,NaN
2007-08-01,0.7516706,0.8558378,0.6750034,0.8526709,NaN,NaN,NaN,NaN
2007-09-04,0.8565043,0.93,0.79575,0.9060003,NaN,NaN,NaN,NaN
2007-10-01,0.91375,0.99175,0.814,0.8845,NaN,NaN,NaN,NaN
2007-11-01,0.87075,0.955,0.72775,0.7884998,NaN,NaN,NaN,NaN
2007-12-03,0.8,0.9099998,0.7837503,0.8505,NaN,NaN,NaN,NaN
2008-01-02,0.853,0.85625,0.55825,0.61475,NaN,NaN,NaN,NaN
2008-02-01,0.6134998,0.68975,0.529,0.53475,NaN,NaN,NaN,NaN
2008-03-03,0.534,0.54175,0.43275,0.4947498,NaN,NaN,NaN,NaN
2008-04-01,0.5095,0.5265,0.44025,0.51375,NaN,NaN,NaN,NaN
2008-05-01,0.52,0.63275,0.5175,0.6175,NaN,NaN,NaN,NaN
2008-06-02,0.6175,0.6337503,0.46475,0.468,NaN,NaN,NaN,NaN
2008-07-01,0.4625,0.4695,0.2675,0.286,NaN,NaN,NaN,NaN
2008-08-01,0.2785,0.353,0.26375,0.316,NaN,NaN,NaN,NaN
2008-09-02,0.32125,0.324,0.22,0.26775,NaN,NaN,NaN,NaN
2008-10-01,0.26375,0.2685,0.14925,0.219,NaN,NaN,NaN,NaN
2008-11-03,0.22375,0.22775,0.14375,0.18675,NaN,NaN,NaN,NaN
2008-12-01,0.17925,0.23625,0.1685,0.20175,NaN,NaN,NaN,NaN
2009-01-02,0.20175,0.23575,0.177,0.19875,NaN,NaN,NaN,NaN
2009-02-02,0.19575,0.24925,0.18025,0.207,NaN,NaN,NaN,NaN
2009-03-02,0.202,0.29625,0.18675,0.2465,NaN,NaN,NaN,NaN
2009-04-01,0.2435,0.302,0.23425,0.287,NaN,NaN,NaN,NaN
2009-05-01,0.28625,0.30975,0.20825,0.26075,NaN,NaN,NaN,NaN
2009-06-01,0.26375,0.305,0.252125,0.28225,NaN,NaN,NaN,NaN
2009-07-01,0.284,0.33025,0.24275,0.32325,NaN,NaN,NaN,NaN
2009-08-03,0.331,0.37575,0.318,0.363,NaN,NaN,NaN,NaN
2009-09-01,0.36275,0.4145,0.34875,0.37575,NaN,NaN,NaN,NaN
2009-10-01,0.3745,0.3745,0.2975,0.299,NaN,NaN,NaN,NaN
2009-11-02,0.2985,0.34775,0.289,0.3265,NaN,NaN,NaN,NaN
2009-12-01,0.32825,0.47375,0.3265,0.4669998,NaN,NaN,NaN,NaN
2010-01-04,0.4627498,0.4740003,0.37875,0.38475,NaN,NaN,NaN,NaN
2010-02-01,0.38625,0.4474998,0.383,0.405,NaN,NaN,NaN,NaN
2010-03-01,0.4052503,0.4585,0.402,0.4349998,NaN,NaN,NaN,NaN
2010-04-01,0.437,0.45325,0.3925,0.39275,NaN,NaN,NaN,NaN
2010-05-03,0.39475,0.397,0.29625,0.3285,NaN,NaN,NaN,NaN
2010-06-01,0.324,0.32775,0.2552175,0.25525,NaN,NaN,NaN,NaN
2010-07-01,0.256,0.287,0.223,0.22975,NaN,NaN,NaN,NaN
2010-08-02,0.23375,0.25625,0.21625,0.233125,NaN,NaN,NaN,NaN
2010-09-01,0.23675,0.309,0.2335,0.29205,NaN,NaN,NaN,NaN
2010-10-01,0.29625,0.306,0.2595,0.3005125,NaN,NaN,NaN,NaN
2010-11-01,0.3025,0.346,0.2985,0.340225,NaN,NaN,NaN,NaN
2010-12-01,0.347,0.3855,0.3465,0.385,NaN,NaN,NaN,NaN
2011-01-03,0.388,0.62625,0.3855,0.598,NaN,NaN,NaN,NaN
2011-02-01,0.60325,0.65425,0.5445,0.5665,NaN,NaN,NaN,NaN
2011-03-01,0.5675,0.5747503,0.4252498,0.4615003,NaN,NaN,NaN,NaN
2011-04-01,0.4675,0.511,0.42075,0.5,NaN,NaN,NaN,NaN
2011-05-02,0.5105,0.513,0.428,0.5009998,NaN,NaN,NaN,NaN
2011-06-01,0.49875,0.4995,0.3715,0.398375,NaN,NaN,NaN,NaN
2011-07-01,0.3985,0.407,0.33975,0.34575,NaN,NaN,NaN,NaN
2011-08-01,0.35375,0.3845,0.29125,0.33275,NaN,NaN,NaN,NaN
2011-09-01,0.33725,0.4025003,0.3095,0.31275,NaN,NaN,NaN,NaN
2011-10-03,0.30875,0.39725,0.28675,0.37,NaN,NaN,NaN,NaN
2011-11-01,0.3565,0.39175,0.3375,0.39075,NaN,NaN,NaN,NaN
2011-12-01,0.3875,0.40125,0.32775,0.3465,NaN,NaN,NaN,NaN
2012-01-03,0.3575,0.381,0.3375,0.36925,NaN,NaN,NaN,NaN
2012-02-01,0.3735,0.4224998,0.36825,0.37875,NaN,NaN,NaN,NaN
2012-03-01,0.38025,0.39,0.356,0.384875,NaN,NaN,NaN,NaN
2012-04-02,0.384,0.3872475,0.31875,0.325,NaN,NaN,NaN,NaN
2012-05-01,0.32325,0.342,0.295625,0.31075,NaN,NaN,NaN,NaN
2012-06-01,0.30425,0.34625,0.29075,0.3455,NaN,NaN,NaN,NaN
2012-07-02,0.34725,0.3475,0.304,0.3385,NaN,NaN,NaN,NaN
2012-08-01,0.3405,0.3805,0.3275,0.35075,NaN,NaN,NaN,NaN
2012-09-04,0.345,0.35225,0.32375,0.3335,NaN,NaN,NaN,NaN
2012-10-01,0.335,0.345,0.29575,0.299375,NaN,NaN,NaN,NaN
2012-11-01,0.301,0.327,0.27875,0.29925,NaN,NaN,NaN,NaN
2012-12-03,0.303,0.32025,0.2925,0.3065,NaN,NaN,NaN,NaN
2013-01-02,0.314,0.32975,0.29775,0.3065,NaN,NaN,NaN,NaN
2013-02-01,0.309,0.32125,0.30125,0.3165,NaN,NaN,NaN,NaN
2013-03-01,0.31425,0.325,0.308,0.32075,NaN,NaN,NaN,NaN
2013-04-01,0.32,0.34425,0.301,0.34425,NaN,NaN,NaN,NaN
2013-05-01,0.34425,0.3745,0.338,0.36175,NaN,NaN,NaN,NaN
2013-06-03,0.36225,0.387,0.34575,0.351,NaN,NaN,NaN,NaN
2013-07-01,0.3535,0.3695,0.349,0.360875,NaN,NaN,NaN,NaN
2013-08-01,0.36225,0.385,0.32775,0.36875,NaN,NaN,NaN,NaN
2013-09-03,0.36975,0.4025003,0.36675,0.389,NaN,NaN,NaN,NaN
2013-10-01,0.3895,0.4002497,0.375,0.379725,NaN,NaN,NaN,NaN
2013-11-01,0.38175,0.407875,0.363,0.39,NaN,NaN,NaN,NaN
2013-12-02,0.3885,0.4025,0.3725,0.4005,NaN,NaN,NaN,NaN
2014-01-02,0.398,0.411,0.38325,0.3925,NaN,NaN,NaN,NaN
2014-02-03,0.39525,0.47625,0.383,0.4595,NaN,NaN,NaN,NaN
2014-03-03,0.44925,0.47425,0.439,0.44775,NaN,NaN,NaN,NaN
2014-04-01,0.462,0.4865,0.447,0.46175,NaN,NaN,NaN,NaN
2014-05-01,0.46875,0.47825,0.44275,0.475,NaN,NaN,NaN,NaN
2014-06-02,0.4765,0.49325,0.45575,0.4635,NaN,NaN,NaN,NaN
2014-07-01,0.463,0.49,0.435375,0.4375,NaN,NaN,NaN,NaN
2014-08-01,0.4375,0.48725,0.4335,0.48625,NaN,NaN,NaN,NaN
2014-09-02,0.4875,0.50375,0.45559,0.46125,NaN,NaN,NaN,NaN
2014-10-01,0.462,0.48875,0.41925,0.4885,NaN,NaN,NaN,NaN
2014-11-03,0.49975,0.52725,0.484375,0.52425,NaN,NaN,NaN,NaN
2014-12-01,0.522,0.53125,0.4775,0.50125,NaN,NaN,NaN,NaN
2015-01-02,0.50325,0.518625,0.477,0.480125,NaN,NaN,NaN,NaN
2015-02-02,0.483,0.5625,0.4735,0.5515,NaN,NaN,NaN,NaN
2015-03-02,0.55,0.590125,0.5115,0.523125,NaN,NaN,NaN,NaN
2015-04-01,0.52525,0.571,0.51625,0.554875,NaN,NaN,NaN,NaN
2015-05-01,0.5595,0.572,0.5095,0.55325,NaN,NaN,NaN,NaN
2015-06-01,0.55675,0.5650025,0.49925,0.50275,NaN,NaN,NaN,NaN
2015-07-01,0.51525,0.5225,0.47725,0.49875,NaN,NaN,NaN,NaN
2015-08-03,0.50275,0.59875,0.49625,0.562,NaN,NaN,NaN,NaN
2015-09-01,0.54575,0.617,0.535,0.61625,NaN,NaN,NaN,NaN
2015-10-01,0.61625,0.7195,0.58675,0.70925,NaN,NaN,NaN,NaN
2015-11-02,0.7115,0.7985,0.69075,0.793,NaN,NaN,NaN,NaN
2015-12-01,0.8,0.8485,0.79925,0.824,NaN,NaN,NaN,NaN
2016-01-04,0.80725,0.836,0.66125,0.73225,NaN,NaN,NaN,NaN
2016-02-01,0.7315,0.802905,0.61875,0.784,NaN,NaN,NaN,NaN
2016-03-01,0.786,0.90625,0.776,0.89075,NaN,NaN,NaN,NaN
2016-04-01,0.88525,0.9365,0.86575,0.88825,NaN,NaN,NaN,NaN
2016-05-02,0.89675,1.170375,0.86,1.168,NaN,NaN,NaN,NaN
2016-06-01,1.1625,1.2135,1.11425,1.17525,NaN,NaN,NaN,NaN
2016-07-01,1.16875,1.43125,1.15075,1.4275,NaN,NaN,NaN,NaN
2016-08-01,1.4335,1.58741,1.3875,1.5335,NaN,NaN,NaN,NaN
2016-09-01,1.53475,1.72975,1.432875,1.713,NaN,NaN,NaN,NaN
2016-10-03,1.713,1.82375,1.5925,1.779,NaN,NaN,NaN,NaN
2016-11-01,1.7855,2.3812475,1.664375,2.305,NaN,NaN,NaN,NaN
2016-12-01,2.3025,2.99825,2.11925,2.6685,NaN,NaN,NaN,NaN
2017-01-03,2.61,2.79725,2.47775,2.7295,NaN,NaN,NaN,NaN
2017-02-01,2.7645,3.023,2.3925,2.537,NaN,NaN,NaN,NaN
2017-03-01,2.59475,2.75,2.37925,2.72325,NaN,NaN,NaN,NaN
2017-04-03,2.72375,2.74125,2.38725,2.6075,NaN,NaN,NaN,NaN
2017-05-01,2.6185,3.675,2.55775,3.60875,NaN,NaN,NaN,NaN
2017-06-01,3.62475,4.2125,3.55275,3.614,NaN,NaN,NaN,NaN
2017-07-03,3.62625,4.248175,3.4645,4.06275,NaN,NaN,NaN,NaN
2017-08-01,4.053125,4.364,3.82275,4.236,NaN,NaN,NaN,NaN
2017-09-01,4.24875,4.78,4.06775,4.46925,NaN,NaN,NaN,NaN
2017-10-02,4.52,5.19725,4.425,5.17025,NaN,NaN,NaN,NaN
2017-11-01,5.23375,5.46675,4.78075,5.01775,NaN,NaN,NaN,NaN
2017-12-01,4.98275,5.0075,4.5145,4.8375,NaN,NaN,NaN,NaN
2018-01-02,4.8945,6.23175,4.8625,6.145,NaN,NaN,NaN,NaN
2018-02-01,5.963,6.2991875,5.1,6.05,NaN,NaN,NaN,NaN
2018-03-01,6.04775,6.3625,5.425,5.78975,NaN,NaN,NaN,NaN
2018-04-02,5.7185,5.98125,5.2575,5.6225,NaN,NaN,NaN,NaN
2018-05-01,5.61425,6.5125,5.555,6.30475,NaN,NaN,NaN,NaN
2018-06-01,6.35,6.73,5.87525,5.9225,NaN,NaN,NaN,NaN
2018-07-02,5.85225,6.415,5.8316225,6.1215,NaN,NaN,NaN,NaN
2018-08-01,6.15325,7.042925,5.968,7.017,NaN,NaN,NaN,NaN
2018-09-04,7.00375,7.1305,6.467,7.0255,NaN,NaN,NaN,NaN
2018-10-01,7.104,7.319,4.40025,5.27075,NaN,NaN,NaN,NaN
2018-11-01,5.3075,5.55,3.33275,4.08575,NaN,NaN,NaN,NaN
2018-12-03,4.315,4.367,3.1115,3.3375,NaN,NaN,NaN,NaN
2019-01-02,3.266,4.022,3.19233,3.59375,NaN,NaN,NaN,NaN
2019-02-01,3.6125,4.132,3.5645,3.8565,NaN,NaN,NaN,NaN
2019-03-01,3.90675,4.625,3.62,4.489,NaN,NaN,NaN,NaN
2019-04-01,4.5815,4.83675,4.3325,4.525,NaN,NaN,NaN,NaN
2019-05-01,4.57775,4.62175,3.38475,3.3865,NaN,NaN,NaN,NaN
2019-06-03,3.39775,4.13425,3.315,4.10575,NaN,NaN,NaN,NaN
2019-07-01,4.31425,4.47225,3.875,4.218,NaN,NaN,NaN,NaN
2019-08-01,4.2285,4.33625,3.68485,4.18775,NaN,NaN,NaN,NaN
2019-09-03,4.1145,4.71,4.0813,4.35175,NaN,NaN,NaN,NaN
2019-10-01,4.375,5.2225,4.25325,5.0255,NaN,NaN,NaN,NaN
2019-11-01,4.99,5.53525,4.9648125,5.4185,NaN,NaN,NaN,NaN
2019-12-02,5.4115,6.04525,5.00925,5.8825,NaN,NaN,NaN,NaN
2020-01-02,5.96875,6.4875,5.78175,5.91075,NaN,NaN,NaN,NaN
2020-02-03,5.8925,7.908,5.88625,6.75175,NaN,NaN,NaN,NaN
2020-03-02,6.9225,7.12225,4.5170175,6.59,NaN,NaN,NaN,NaN
2020-04-01,6.39125,7.605,5.95975,7.307,NaN,NaN,NaN,NaN
2020-05-01,7.10875,9.18175,7.02108,8.8755,NaN,NaN,NaN,NaN
2020-06-01,8.83325,9.6425,8.658,9.49775,NaN,NaN,NaN,NaN
2020-07-01,9.52075,10.7922475,9.413,10.61475,NaN,NaN,NaN,NaN
2020-08-03,10.7325,13.575,10.71525,13.3745,NaN,NaN,NaN,NaN
2020-09-01,13.48,14.7267475,11.70425,13.5305,NaN,NaN,NaN,NaN
2020-10-01,13.758,14.3484975,12.3,12.534,NaN,NaN,NaN,NaN
2020-11-02,12.65775,14.6915,12.395,13.4015,NaN,NaN,NaN,NaN
2020-12-01,13.49225,13.73125,12.763175,13.055,NaN,NaN,NaN,NaN
2021-01-04,13.10425,13.9993575,12.586,12.98975,NaN,NaN,NaN,NaN
2021-02-01,13.0533375,15.3725,12.90275,13.7145,NaN,NaN,NaN,NaN
2021-03-01,13.875,13.925,11.5665,13.34825,NaN,NaN,NaN,NaN
2021-04-01,13.57225,16.21415,13.51125,15.0095,NaN,NaN,NaN,NaN
2021-05-03,15.125,16.277475,13.459,16.2445,NaN,NaN,NaN,NaN
2021-06-01,16.27,20.1625,15.90325,20.0025,NaN,NaN,NaN,NaN
2021-07-01,20.125,20.875,17.8655,19.499,NaN,NaN,NaN,NaN
2021-08-02,19.7,23.043,18.762,22.385,NaN,NaN,NaN,NaN
2021-09-01,22.485,22.986,20.467,20.716,NaN,NaN,NaN,NaN
2021-10-01,20.75,25.709,19.555,25.567,NaN,NaN,NaN,NaN
2021-11-01,25.649,34.647,25.227,32.676,NaN,NaN,NaN,NaN
2021-12-01,33.21947,33.28934,27.145,29.411,NaN,NaN,NaN,NaN
2022-01-03,29.815,30.711,20.888,24.486,NaN,NaN,NaN,NaN
2022-02-01,25.104,26.92499,20.89,24.385,NaN,NaN,NaN,NaN
2022-03-01,24.291,28.946,20.65,27.286,NaN,NaN,NaN,NaN
2022-04-01,27.375,27.558,18.29,18.547,NaN,NaN,NaN,NaN
2022-05-02,18.5405,20.4,15.567,18.672,NaN,NaN,NaN,NaN
2022-06-01,18.724,19.619,14.862,15.159,NaN,NaN,NaN,NaN
2022-07-01,14.899,18.244,14.055,18.163,NaN,NaN,NaN,NaN
2022-08-01,18.182,19.274,14.95851,15.094,NaN,NaN,NaN,NaN
2022-09-01,14.209,14.547,11.94601,12.139,NaN,NaN,NaN,NaN
2022-10-03,12.347,13.85,10.813,13.497,NaN,NaN,NaN,NaN
2022-11-01,13.811,16.998,12.956,16.923,NaN,NaN,NaN,NaN
2022-12-01,16.999,18.79,13.884,14.614,NaN,NaN,NaN,NaN
2023-01-03,14.851,20.628,14.034,19.537,NaN,NaN,NaN,NaN
2023-02-01,19.691,23.888,19.611,23.216,NaN,NaN,NaN,NaN
2023-03-01,23.192,27.83431,22.297,27.777,NaN,NaN,NaN,NaN
2023-04-03,27.509,28.11,26.22,27.749,NaN,NaN,NaN,NaN
2023-05-01,27.84,41.938,27.24,37.834,NaN,NaN,NaN,NaN
2023-06-01,38.489,43.99,37.356,42.302,NaN,NaN,NaN,NaN
2023-07-03,42.517,48.088,41.346,46.729,NaN,NaN,NaN,NaN
2023-08-01,46.4595,50.266,40.311,49.355,NaN,NaN,NaN,NaN
2023-09-01,49.762,49.8,40.98,43.499,NaN,NaN,NaN,NaN
2023-10-02,44.03,47.609,39.23001,40.78,NaN,NaN,NaN,NaN
2023-11-01,40.884,50.548,40.869,46.77,NaN,NaN,NaN,NaN
2023-12-01,46.525,50.43299,45.01,49.522,NaN,NaN,NaN,NaN
2024-01-02,49.244,63.493,47.32,61.527,NaN,NaN,NaN,NaN
2024-02-01,62.1,82.394,61.65,79.112,NaN,NaN,NaN,NaN
2024-03-01,80,97.4,79.43503,90.356,NaN,NaN,NaN,NaN
2024-04-01,90.299,92.225,75.606,86.402,NaN,NaN,NaN,NaN
2024-05-01,85.077,115.81915,81.25456,109.633,NaN,NaN,NaN,NaN
2024-06-03,113.621,140.76,112.003,123.54,NaN,NaN,NaN,NaN
2024-07-01,123.47,136.15,102.54,117.02,NaN,NaN,NaN,NaN
2024-08-01,117.53,131.26,90.69,119.37,NaN,NaN,NaN,NaN
2024-09-03,116.01,127.665,100.95,121.44,NaN,NaN,NaN,NaN
2024-10-01,121.765,144.42,115.14,132.76,NaN,NaN,NaN,NaN
2024-11-01,134.7,152.89,131.8,138.25,NaN,NaN,NaN,NaN
2024-12-02,138.83,146.54,126.86,134.29,NaN,NaN,NaN,NaN
2025-01-02,136,153.13,116.25,120.07,NaN,NaN,NaN,NaN
2025-02-03,114.75,143.44,113.01,124.92,NaN,NaN,NaN,NaN
2025-03-03,123.51,123.7,103.65,108.38,NaN,NaN,NaN,NaN
2025-04-01,108.515,115.1,86.62,108.92,NaN,NaN,NaN,NaN
2025-05-01,113.08,143.49,110.822,135.13,NaN,NaN,NaN,NaN
2025-06-02,135.49,158.71,135.4,157.99,NaN,NaN,NaN,NaN
2025-07-01,156.29,183.3,151.49,177.87,NaN,NaN,NaN,NaN
2025-08-01,174.09,184.48,168.801,174.18,NaN,NaN,NaN,NaN
2025-09-02,170,187.35,164.07,186.58,NaN,NaN,NaN,NaN
2025-10-01,185.24,191.05,183.33,185.04,NaN,NaN,NaN,NaN
